time,gFx,gFy,gFz,TgF
0.003137,-0.0613,0.9948,0.0948,1.00
0.014463,-0.0745,1.0012,0.0782,1.01
0.038049,-0.0770,1.0112,0.0792,1.02
0.062871,-0.0613,1.0007,0.1170,1.01
0.080061,-0.0581,0.9965,0.1305,1.01
0.096474,-0.0581,0.9929,0.1361,1.00
0.112960,-0.0682,0.9909,0.1266,1.00
0.132798,-0.0748,0.9973,0.1014,1.01
0.163131,-0.0743,1.0051,0.0860,1.01
0.180526,-0.0650,1.0083,0.0872,1.01
0.196843,-0.0621,1.0039,0.0911,1.01
0.213544,-0.0633,1.0026,0.0948,1.01
0.233045,-0.0694,0.9968,0.1058,1.00
0.263885,-0.0718,0.9914,0.1151,1.00
0.280781,-0.0738,0.9882,0.1134,1.00
0.297257,-0.0765,0.9860,0.1163,1.00
0.313894,-0.0779,0.9890,0.1204,1.00
0.333128,-0.0782,0.9890,0.1119,1.00
0.364735,-0.0831,0.9860,0.1053,1.00
0.381474,-0.0853,0.9850,0.1119,1.00
0.397856,-0.0755,0.9853,0.1239,1.00
0.414860,-0.0738,0.9865,0.1305,1.00
0.451186,-0.0757,0.9850,0.1097,0.99
0.464974,-0.0806,0.9894,0.0926,1.00
0.481182,-0.1014,0.9963,0.0633,1.00
0.497976,-0.1187,1.0068,0.0528,1.02
0.515395,-0.1195,1.0146,0.0713,1.02
0.551398,-0.1063,1.0080,0.0652,1.02
0.564401,-0.0953,1.0061,0.0611,1.01
0.581830,-0.0757,1.0048,0.0503,1.01
0.601831,-0.0542,1.0117,0.0384,1.01
0.621080,-0.0452,1.0232,0.0401,1.02
0.637659,-0.0435,1.0219,0.0501,1.02
0.664972,-0.0540,1.0092,0.0677,1.01
0.682163,-0.0513,0.9999,0.0779,1.00
0.700080,-0.0567,0.9965,0.0777,1.00
0.736052,-0.0679,1.0085,0.0567,1.01
0.757780,-0.0723,1.0092,0.0547,1.01
0.766044,-0.0728,1.0053,0.0547,1.01
0.784118,-0.0745,0.9973,0.0687,1.00
0.816279,-0.0701,0.9872,0.0909,0.99
0.835042,-0.0667,0.9872,0.0858,0.99
0.855942,-0.0672,0.9912,0.0721,1.00
0.876737,-0.0711,1.0034,0.0621,1.01
