time,gFx,gFy,gFz,TgF
0.009947,0.0599,1.0019,-0.1053,1.01
0.034374,0.0528,1.0017,-0.0777,1.01
0.042840,0.0528,0.9987,-0.0760,1.00
0.067796,0.0523,0.9987,-0.0838,1.00
0.092206,0.0481,1.0012,-0.0967,1.01
0.109579,0.0552,1.0024,-0.1073,1.01
0.125739,0.0564,1.0058,-0.1077,1.01
0.145315,0.0530,1.0068,-0.1009,1.01
0.159851,0.0481,1.0036,-0.0975,1.01
0.192957,0.0569,1.0004,-0.0997,1.01
0.209378,0.0574,1.0029,-0.1031,1.01
0.226216,0.0542,1.0051,-0.1053,1.01
0.245751,0.0491,1.0087,-0.0994,1.01
0.259972,0.0467,1.0048,-0.0909,1.01
0.293556,0.0625,0.9975,-0.1048,1.00
0.309608,0.0594,1.0014,-0.1222,1.01
0.326779,0.0459,1.0046,-0.1104,1.01
0.346206,0.0464,1.0034,-0.0926,1.01
0.377376,0.0555,1.0002,-0.1041,1.01
0.393306,0.0579,0.9982,-0.1068,1.01
0.409877,0.0489,1.0004,-0.0948,1.01
0.427182,0.0454,1.0075,-0.0901,1.01
0.443794,0.0486,1.0034,-0.0975,1.01
0.462978,0.0503,0.9987,-0.1087,1.01
0.493875,0.0454,0.9960,-0.0950,1.00
0.510284,0.0457,1.0012,-0.0840,1.01
0.528138,0.0362,1.0051,-0.0858,1.01
0.544317,0.0337,1.0078,-0.1041,1.01
0.565681,0.0010,1.0129,-0.1053,1.02
0.594516,-0.0198,0.9616,-0.1263,0.97
0.612251,-0.0208,0.9391,-0.0994,0.94
0.628933,-0.0195,0.9398,-0.0633,0.94
0.645820,-0.0117,0.9599,-0.0450,0.96
0.666831,0.0020,1.0021,-0.0843,1.01
0.693916,0.0264,1.0684,-0.1090,1.07
0.712320,0.0535,1.0916,-0.0836,1.10
0.727892,0.0415,1.0820,-0.0701,1.09
0.747445,0.0193,1.0393,-0.0613,1.04
0.778327,-0.0076,0.9870,-0.0498,0.99
0.796028,-0.0252,0.9704,-0.0723,0.97
0.812291,-0.0235,0.9587,-0.0877,0.96
0.829632,0.0086,0.9623,-0.0845,0.97
0.867015,0.1488,0.9841,-0.1217,1.00
0.879837,0.1886,0.9655,-0.1576,1.00
0.896305,0.2287,0.9183,-0.1893,0.97
0.912814,0.2489,0.8822,-0.1869,0.94
0.929757,0.2377,0.8810,-0.1317,0.92
0.968095,0.1344,1.0522,0.0354,1.06
0.984821,0.0757,1.1045,-0.0071,1.11
0.996142,0.0696,1.1187,-0.0887,1.12
