time,gFx,gFy,gFz,TgF
4.0319,-0.0017,0.1119,0.9108,0.92
4.048784,0.073,0.0704,1.0327,1.04
4.060523,0.1231,0.0384,1.0842,1.09
4.093023,0.1669,0.0105,0.974,0.99
4.109654,0.1876,0.0374,0.9164,0.94
4.132313,0.0843,0.0156,0.9274,0.93
4.151174,0.0738,-0.0173,1.0026,1.01
4.177443,0.0794,0.0132,0.9594,0.96
4.193912,0.0552,0.0572,0.9999,1
4.209881,0.0472,0.0591,0.9924,1
4.229815,0.0603,0.0379,0.9943,1
4.250116,0.0647,0.0247,1.0012,1
4.27661,0.0205,0.0623,0.9516,0.95
4.293306,0.0022,0.0792,0.9445,0.95
4.3107,0.0039,0.0606,0.9992,1
4.326629,0.0159,0.0347,1.0175,1.02
4.348911,0.0034,0.0581,0.9819,0.98
4.371651,-0.0552,0.087,0.9357,0.94
4.393163,-0.0894,0.0867,0.986,0.99
4.411745,-0.0933,0.0787,0.996,1
4.427514,-0.0899,0.077,0.9977,1
4.44762,-0.0638,0.0843,0.9784,0.98
4.477349,-0.074,0.0899,0.9719,0.98
4.49439,-0.0772,0.0901,0.9621,0.97
4.511581,-0.0701,0.1029,0.9699,0.98
4.532835,-0.0833,0.1131,1.0224,1.03
4.548189,-0.1226,0.1011,1.0512,1.06
4.577733,-0.139,0.0503,1.0271,1.04
4.595243,-0.1165,0.0235,0.9648,0.97
4.611526,-0.1007,0.0178,0.9125,0.92
4.635124,-0.0601,0.0222,0.9181,0.92
4.661405,-0.0222,0.0349,0.9579,0.96
4.67867,-0.0147,0.0628,0.9811,0.98
4.695649,-0.023,0.0708,1.0117,1.01
4.711779,-0.0359,0.0774,1.0254,1.03
4.736658,-0.0005,0.0748,1.0539,1.06
4.753009,0.0015,0.0625,1.0459,1.05
4.779188,0.042,0.0537,1.0258,1.03
4.795674,0.0596,0.0559,0.9557,0.96
4.812124,0.0486,0.0611,0.9098,0.91
4.834155,0.0191,0.0567,0.9501,0.95
4.86255,0.0078,0.0655,0.9298,0.93
4.878274,0.03,0.0635,1.03,1.03
4.895211,0.0308,0.0474,1.0483,1.05
4.912822,0.0142,0.0567,1.0266,1.03
4.959765,-0.0486,0.0809,0.9887,0.99
4.970566,-0.0469,0.0699,0.9697,0.97
4.979277,-0.034,0.0643,0.9719,0.97
4.996841,-0.0122,0.066,0.9633,0.97
5.030317,-0.0098,0.0716,0.9868,0.99
5.053,-0.0217,0.055,0.9914,0.99
5.071266,-0.031,0.0476,1.0061,1.01
5.07952,-0.0359,0.0476,1.0019,1
5.113266,-0.0164,0.0774,0.9946,1
5.130639,-0.0064,0.0789,0.9951,1
5.153291,-0.0083,0.0657,0.9919,0.99
5.169102,-0.0291,0.066,0.9809,0.98
5.180165,-0.0308,0.0677,0.9811,0.98
5.213669,-0.0325,0.0838,0.9731,0.98
5.231503,-0.0435,0.0911,0.9762,0.98
5.252039,-0.0447,0.0867,0.9909,1
5.268501,-0.0406,0.0865,0.9955,1
5.297069,-0.0723,0.0684,0.9648,0.97
5.314507,-0.0279,0.1031,0.977,0.98
5.330956,-0.0237,0.1033,0.9775,0.98
5.352856,-0.0166,0.1033,0.9841,0.99
5.374308,-0.0269,0.1024,0.9836,0.99
5.40109,-0.043,0.1087,0.9907,1
5.414777,-0.0381,0.1007,1.0048,1.01
5.430747,-0.0261,0.0904,1.0075,1.01
5.452806,-0.0374,0.0762,0.9508,0.95
5.471948,-0.0137,0.0931,0.976,0.98
5.497544,-0.0364,0.0948,0.9526,0.96
5.515112,-0.0384,0.1036,0.9767,0.98
5.531233,-0.0232,0.098,1.0273,1.03
5.553998,-0.023,0.1011,0.9604,0.97
5.571019,-0.0347,0.1126,1.0039,1.01
5.598627,-0.0452,0.0999,0.9721,0.98
5.615209,-0.0489,0.0985,0.9701,0.98
5.632202,-0.042,0.097,0.9772,0.98
5.655052,-0.0359,0.0884,0.9826,0.99
5.668488,-0.0342,0.0899,0.9733,0.98
5.698768,-0.0396,0.1009,0.9731,0.98
5.715306,-0.042,0.1026,0.988,0.99
5.736423,-0.0406,0.1011,0.9748,0.98
5.753178,-0.0401,0.1075,0.9714,0.98
5.765175,-0.0437,0.1094,0.9894,1
5.799081,-0.0166,0.1068,1.0004,1.01
5.81677,-0.0269,0.1143,0.9784,0.99
5.834469,-0.0344,0.1055,0.9716,0.98
5.854789,-0.0376,0.0999,0.978,0.98
5.865971,-0.0369,0.0999,0.9848,0.99
5.899823,-0.0396,0.1046,0.977,0.98
5.916458,-0.0401,0.107,0.9792,0.99
5.934868,-0.0386,0.1016,0.9819,0.99
5.952913,-0.042,0.1029,0.9736,0.98
5.981931,-0.0406,0.107,0.9833,0.99
5.999194,-0.0384,0.1043,0.985,0.99
6.016364,-0.0428,0.1063,0.9794,0.99
6.033455,-0.0486,0.1104,0.9716,0.98
6.063673,-0.0481,0.1107,0.9672,0.97
6.075036,-0.0464,0.1085,0.9748,0.98
6.099692,-0.041,0.1011,0.9806,0.99
6.116912,-0.0393,0.1019,0.9633,0.97
6.134444,-0.034,0.0982,0.9853,0.99
6.154989,-0.0415,0.1009,0.9684,0.97
6.169338,-0.0459,0.1121,0.9582,0.97
6.200398,-0.0276,0.1085,1.0302,1.04
6.216992,-0.0252,0.1007,0.965,0.97
6.237997,-0.0386,0.1129,0.9965,1
6.252992,-0.0393,0.1007,0.9733,0.98
6.284082,-0.0457,0.0975,0.9748,0.98
6.301028,-0.041,0.0982,0.988,0.99
6.318159,-0.0325,0.0955,0.9897,0.99
6.341105,-0.0354,0.0989,0.9875,0.99
6.356307,-0.0408,0.1051,0.9875,0.99
6.370806,-0.0374,0.109,0.9811,0.99
6.401712,-0.0432,0.1043,0.9748,0.98
6.418452,-0.0425,0.1055,0.9697,0.98
6.435165,-0.0437,0.1068,0.9904,1
6.455914,-0.034,0.1073,0.9848,0.99
6.484787,-0.0362,0.1097,0.9833,0.99
6.501396,-0.0447,0.1082,0.9814,0.99
6.518354,-0.0457,0.1053,0.9767,0.98
6.536322,-0.0408,0.1016,0.9814,0.99
6.556647,-0.0408,0.0999,0.985,0.99
6.584944,-0.034,0.1004,0.9794,0.99
6.60158,-0.0296,0.1014,0.9855,0.99
6.619717,-0.0362,0.1046,0.9855,0.99
6.634957,-0.0425,0.1046,0.9787,0.99
6.658124,-0.0506,0.1075,0.9816,0.99
6.684465,-0.043,0.106,0.9826,0.99
6.70299,-0.0413,0.1051,0.9846,0.99
6.719808,-0.0396,0.1043,0.978,0.98
6.739154,-0.0335,0.1085,0.9797,0.99
6.76889,-0.0261,0.1051,0.9882,0.99
6.786196,-0.0354,0.1043,0.9745,0.98
6.80814,-0.0198,0.1014,0.9846,0.99
6.819056,-0.0244,0.1007,0.9704,0.98
6.840538,-0.0459,0.1041,0.9601,0.97
6.8692,-0.0435,0.1116,1.0156,1.02
6.887113,-0.0393,0.1075,0.9848,0.99
6.903035,-0.0379,0.1195,0.9692,0.98
6.919476,-0.0354,0.116,1.0004,1.01
6.942507,-0.0403,0.0982,0.9758,0.98
6.96933,-0.0503,0.0985,0.978,0.98
6.987985,-0.0462,0.1036,0.9826,0.99
7.002864,-0.0425,0.1009,0.9828,0.99
7.020755,-0.0454,0.0989,0.988,0.99
7.038808,-0.0442,0.0977,0.9821,0.99
7.059614,-0.0403,0.1063,0.9897,1
7.087089,-0.0357,0.1053,0.9675,0.97
7.103595,-0.0403,0.1063,0.9828,0.99
7.12138,-0.0364,0.1051,0.9833,0.99
7.161155,-0.0257,0.1121,0.988,0.99
7.161687,-0.0257,0.1116,0.988,0.99
7.186723,-0.0318,0.1068,0.9824,0.99
7.204531,-0.0354,0.1043,0.9738,0.98
7.220988,-0.0371,0.1038,0.9816,0.99
7.242799,-0.041,0.1021,0.9802,0.99
7.270946,-0.0369,0.1038,0.9819,0.99
7.287554,-0.0342,0.1038,0.9858,0.99
7.30463,-0.0332,0.1053,0.977,0.98
7.321542,-0.0357,0.1085,0.9804,0.99
7.342582,-0.0386,0.1092,0.9826,0.99
7.370039,-0.0396,0.1094,0.9826,0.99
7.387519,-0.0435,0.1107,0.9821,0.99
7.405938,-0.0388,0.1119,0.9887,1
7.421818,-0.0349,0.1097,0.9784,0.99
7.458922,-0.0379,0.1102,0.9848,0.99
7.47049,-0.0344,0.1102,0.9846,0.99
7.488162,-0.0332,0.1112,0.987,0.99
7.504355,-0.0354,0.1099,0.9814,0.99
7.539508,-0.0315,0.1131,0.9902,1
7.559298,-0.032,0.1129,0.985,0.99
7.57612,-0.0327,0.1138,0.9848,0.99
7.58868,-0.0247,0.1116,1.0024,1.01
7.622698,-0.0398,0.108,0.954,0.96
