time,gFx,gFy,gFz,TgF
0.012403,-0.0540,0.9929,0.1234,1.00
0.031594,-0.0498,0.9872,0.1109,0.99
0.045380,-0.0638,0.9765,0.0931,0.98
0.065063,-0.0599,0.9946,0.0633,1.00
0.082860,-0.0574,1.0085,0.0591,1.01
0.112773,-0.0657,1.0156,0.0667,1.02
0.129170,-0.0674,1.0095,0.0787,1.01
0.146058,-0.0674,1.0061,0.0887,1.01
0.181509,-0.0459,0.9931,0.0828,1.00
0.195726,-0.0437,0.9887,0.0821,0.99
0.212704,-0.0437,0.9929,0.0875,1.00
0.229432,-0.0450,1.0061,0.0716,1.01
0.246440,-0.0535,1.0153,0.0550,1.02
0.281999,-0.0589,0.9995,0.0511,1.00
0.295721,-0.0655,0.9938,0.0601,1.00
0.312783,-0.0628,0.9819,0.0735,0.99
0.329490,-0.0589,0.9831,0.0684,0.99
0.346798,-0.0625,0.9919,0.0577,1.00
0.382453,-0.0818,1.0197,0.0376,1.02
0.397026,-0.0826,1.0180,0.0520,1.02
0.413195,-0.0757,1.0151,0.0708,1.02
0.429661,-0.1011,0.9824,0.0936,0.99
0.446861,0.0005,0.9687,0.0704,0.97
0.479819,-0.1788,1.0039,0.0347,1.02
0.496476,-0.2450,0.9826,0.0992,1.02
0.513365,-0.2492,1.0095,0.0982,1.04
0.530321,-0.2081,1.0359,0.0613,1.06
0.566510,-0.0684,1.0232,0.0384,1.03
0.580564,-0.0437,1.0195,0.0388,1.02
0.597527,-0.0413,1.0232,0.0366,1.02
0.614708,-0.0743,1.0217,0.0337,1.02
0.631686,-0.1292,0.9899,0.0357,1.00
0.670170,-0.2013,0.9543,0.1190,0.98
0.686745,-0.1722,0.9379,0.1590,0.97
0.697018,-0.1451,0.9354,0.1764,0.96
0.714635,-0.1231,0.9342,0.1664,0.96
0.731074,-0.1141,0.9538,0.1217,0.97
0.766586,-0.0943,1.0239,0.0577,1.03
0.785621,-0.1336,1.0073,0.0020,1.02
0.801762,-0.1847,0.9591,-0.0237,0.98
0.814759,-0.2038,0.9171,-0.0178,0.94
0.831070,-0.1928,0.8795,0.0286,0.90
0.864929,-0.1077,0.8517,0.0677,0.86
0.885478,-0.0696,0.7986,0.0176,0.80
0.900840,-0.0799,0.7595,0.0034,0.76
0.915200,-0.1043,0.7148,0.0054,0.72
0.932002,-0.1378,0.6696,0.0120,0.68
0.969216,-0.1466,0.7195,0.1053,0.74
0.990070,-0.1266,0.7933,0.1138,0.81
0.999273,-0.1200,0.8253,0.1065,0.84
1.015521,-0.1124,0.8912,0.0826,0.90
1.049800,-0.0804,0.9784,0.0257,0.98
1.066869,-0.0814,1.0009,0.0322,1.00
1.088371,-0.1158,1.0224,0.0398,1.03
1.109082,-0.1595,1.0522,0.0291,1.06
1.115111,-0.1549,1.0598,0.0239,1.07
1.152878,-0.1309,0.9987,0.1048,1.01
1.168083,-0.1419,0.9792,0.1197,1.00
1.189309,-0.0943,1.0615,0.1077,1.07
1.202849,-0.0225,1.1514,-0.0068,1.15
1.217269,0.0288,1.2618,-0.2350,1.28
1.251677,0.2055,1.4666,-0.6911,1.63
1.271078,0.2458,1.4417,-0.4503,1.53
1.291227,0.0029,1.4006,-0.0557,1.40
1.299846,-0.0816,1.3855,0.0613,1.39
1.317653,-0.1957,1.2865,0.1517,1.31
1.351223,-0.0816,1.0938,-0.0274,1.10
1.370841,0.1065,1.0075,-0.1085,1.02
1.389594,0.1432,0.9345,-0.1454,0.96
1.409492,0.1559,0.8932,-0.0853,0.91
1.435004,0.0884,0.8702,0.0122,0.87
1.451733,0.0572,0.8783,0.0046,0.88
1.467729,0.0493,0.8890,-0.0765,0.89
1.489312,0.0569,0.8859,-0.1835,0.91
1.506821,0.0511,0.8705,-0.1695,0.89
1.534826,0.0752,0.8971,0.0391,0.90
1.551080,0.0726,0.9318,0.0982,0.94
1.572858,0.0007,0.9037,-0.0051,0.90
1.593029,-0.0892,0.8404,-0.1395,0.86
1.601565,-0.1178,0.8314,-0.1705,0.86
1.636188,-0.0621,0.9384,-0.0887,0.94
1.652235,-0.0364,0.9772,-0.0777,0.98
1.673202,-0.0086,0.9675,-0.0789,0.97
1.693110,-0.0024,0.8995,-0.0699,0.90
1.719178,0.0352,0.8768,0.0540,0.88
1.735605,0.0945,0.9108,0.1656,0.93
1.752384,0.1119,0.9132,0.1945,0.94
1.775494,0.0748,0.8480,0.1713,0.87
1.794486,0.0379,0.8749,0.1551,0.89
1.819113,0.0721,0.9027,0.1551,0.92
1.835285,0.0569,0.8973,0.1204,0.91
1.853174,-0.0442,0.8758,0.0305,0.88
1.876644,-0.2934,0.7205,-0.2502,0.82
1.896645,-0.3623,0.7078,-0.2624,0.84
1.921883,-0.1942,1.1092,-0.0322,1.13
1.937705,0.0093,1.4067,-0.1625,1.42
1.956923,0.1639,1.6166,-0.4033,1.67
1.986628,-0.1356,1.6747,-0.4705,1.74
2.001521,-0.3269,1.5953,-0.2245,1.64
2.018296,-0.4173,1.3774,0.0493,1.44
2.035861,-0.3948,1.1932,0.1077,1.26
2.053138,-0.2182,1.0757,0.0012,1.10
2.087098,0.0596,1.0498,0.0923,1.06
2.103226,0.0899,1.0200,0.1148,1.03
2.119214,0.0667,0.9846,0.0708,0.99
