time,gFx,gFy,gFz,TgF
2.607802,0.0188,0.9938,0.1046,1.00
2.635148,0.0046,0.9985,0.1080,1.00
2.653277,0.0081,0.9931,0.1082,1.00
2.668923,0.0122,0.9909,0.1092,1.00
2.689521,0.0154,0.9897,0.1036,1.00
2.706255,0.0127,0.9943,0.0965,1.00
2.737158,0.0103,1.0002,0.0933,1.00
2.753480,0.0078,0.9980,0.1063,1.00
2.769901,0.0095,0.9941,0.1031,1.00
2.792462,0.0137,1.0007,0.1131,1.01
2.805211,0.0252,0.9909,0.1207,1.00
2.837817,0.0308,0.9963,0.0848,1.00
2.853628,0.0210,1.0061,0.1048,1.01
2.873338,0.0257,1.0080,0.1033,1.01
2.886322,0.0337,1.0148,0.0950,1.02
2.921349,0.0134,1.0007,0.0994,1.01
2.937954,0.0088,0.9955,0.1065,1.00
2.953827,0.0112,1.0002,0.1187,1.01
2.976393,0.0569,1.0192,0.1231,1.03
2.988283,0.0137,1.0004,0.1112,1.01
3.021833,-0.0012,0.9890,0.1031,0.99
3.037467,0.0129,0.9975,0.0950,1.00
3.055465,0.0098,1.0043,0.0787,1.01
3.072761,0.0127,1.0019,0.1131,1.01
3.093965,0.0071,1.0007,0.0901,1.00
3.107667,0.0171,0.9951,0.1048,1.00
3.138978,0.0237,1.0102,0.1007,1.02
3.155077,0.0242,1.0148,0.1046,1.02
3.172351,0.0188,1.0090,0.1014,1.01
3.193434,0.0142,1.0034,0.0953,1.01
3.221916,0.0164,1.0021,0.0970,1.01
3.238708,0.0227,0.9997,0.0904,1.00
3.256549,0.0203,0.9985,0.0838,1.00
3.272615,0.0151,0.9980,0.0818,1.00
3.292007,0.0173,0.9951,0.0860,1.00
3.322253,0.0205,0.9933,0.0936,1.00
3.339638,0.0249,0.9929,0.0970,1.00
3.355194,0.0288,0.9980,0.0911,1.00
3.376557,0.0286,1.0036,0.0843,1.01
3.405217,0.0244,1.0056,0.0838,1.01
3.422796,0.0242,1.0073,0.0843,1.01
3.439420,0.0261,1.0078,0.0867,1.01
3.455516,0.0274,1.0073,0.0877,1.01
3.478698,0.0274,1.0017,0.1016,1.01
3.492415,0.0300,0.9977,0.1007,1.00
3.524743,0.0384,0.9885,0.1275,1.00
3.539371,0.0413,0.9904,0.0762,0.99
3.556854,0.0315,0.9929,0.0904,1.00
3.577074,0.0205,1.0048,0.1026,1.01
3.606130,0.0344,0.9995,0.0967,1.00
3.623390,0.0342,1.0078,0.1029,1.01
3.640818,0.0300,1.0083,0.1068,1.01
3.657217,0.0271,0.9980,0.1077,1.00
3.677860,0.0264,0.9951,0.1146,1.00
3.694411,0.0276,0.9948,0.1134,1.00
3.723940,0.0276,0.9963,0.1090,1.00
3.739733,0.0315,0.9929,0.1099,1.00
3.757460,0.0305,0.9919,0.1080,1.00
3.773655,0.0303,0.9982,0.1026,1.00
3.796334,0.0349,0.9953,0.1287,1.00
3.823688,0.0293,0.9973,0.1021,1.00
3.841817,0.0354,0.9977,0.1168,1.01
3.858027,0.0320,0.9968,0.1107,1.00
3.895131,0.0327,1.0046,0.1082,1.01
3.907971,0.0347,1.0048,0.1048,1.01
3.923914,0.0364,1.0043,0.1021,1.01
3.941146,0.0408,1.0004,0.1070,1.01
3.958020,0.0391,0.9997,0.1087,1.01
3.997519,0.0364,1.0048,0.0921,1.01
4.012160,0.0357,1.0026,0.0945,1.01
4.024908,0.0384,0.9995,0.0955,1.00
4.041316,0.0396,0.9987,0.0953,1.00
4.058010,0.0450,0.9938,0.0965,1.00
4.081164,0.0398,0.9938,0.1019,1.00
4.107823,0.0384,0.9958,0.0963,1.00
4.125335,0.0362,0.9992,0.0914,1.00
4.141757,0.0357,0.9975,0.0875,1.00
4.159135,0.0384,0.9977,0.0855,1.00
4.197910,0.0374,0.9987,0.0916,1.00
4.212528,0.0354,1.0012,0.0889,1.01
4.226093,0.0393,1.0041,0.0882,1.01
