time,gFx,gFy,gFz,TgF
0.003212,0.0059,1.0102,0.1747,1.03
0.010310,0.0046,1.0041,0.1884,1.02
0.035157,-0.0308,0.9709,0.2020,0.99
0.060165,-0.0176,0.9599,0.1903,0.98
0.077553,-0.0059,0.9824,0.1879,1.00
0.094254,-0.0017,1.0029,0.1766,1.02
0.110207,0.0015,1.0024,0.1754,1.02
0.130384,-0.0093,0.9838,0.2040,1.00
0.160675,-0.0037,0.9504,0.2306,0.98
0.178020,0.0090,0.9670,0.2155,0.99
0.194444,0.0362,0.9745,0.1950,0.99
0.213229,0.0381,0.9755,0.2143,1.00
0.228377,0.0068,0.9518,0.2712,0.99
0.261078,-0.0354,0.8380,0.3777,0.92
0.278405,-0.0826,0.7991,0.3056,0.86
0.294547,-0.1241,0.8512,0.2565,0.90
0.313989,-0.1656,0.9875,0.2209,1.03
0.344555,-0.1896,1.1629,0.1717,1.19
0.361737,-0.0481,1.1199,0.2475,1.15
0.378671,0.1092,1.0415,0.3640,1.11
0.394548,0.2270,0.9604,0.4444,1.08
0.414375,0.1847,0.9059,0.3902,1.00
0.429720,0.0823,0.8749,0.2756,0.92
0.462124,-0.0347,0.8778,0.2152,0.90
0.478214,-0.0982,0.8976,0.2761,0.94
0.495403,-0.1647,0.9264,0.3171,0.99
0.512040,-0.1937,0.9394,0.3059,1.01
0.531746,-0.1566,0.9526,0.3391,1.02
0.563329,-0.0308,0.9853,0.3374,1.04
0.578863,0.0105,0.9943,0.3110,1.04
0.597726,0.0005,1.0092,0.2641,1.04
0.613230,-0.0320,1.0302,0.2377,1.06
0.634670,-0.0704,1.0620,0.2433,1.09
0.662911,-0.0916,1.0605,0.2819,1.10
0.680179,-0.0906,1.0732,0.2526,1.11
0.696533,-0.1102,1.1453,0.1906,1.17
0.718819,-0.1835,1.2802,0.1879,1.31
0.747383,-0.2135,1.3442,0.1884,1.37
0.763056,-0.1603,1.2421,0.1544,1.26
0.780254,-0.1124,1.0940,0.1373,1.11
0.797532,-0.0264,1.0131,0.1165,1.02
0.817639,0.1134,0.9176,-0.0044,0.92
0.850595,0.2446,0.7464,-0.1165,0.79
0.865514,0.1964,0.8245,-0.1686,0.86
0.880388,0.1437,0.9743,-0.1361,0.99
0.898307,0.0369,1.1578,0.0129,1.16
0.939420,-0.0164,1.0031,0.1041,1.01
0.940232,-0.0164,1.0031,0.1041,1.01
0.964515,0.0645,0.8497,0.1182,0.86
0.980473,0.0965,0.8016,0.1270,0.82
0.997832,0.0887,0.7715,0.1168,0.79
1.018326,0.0364,0.7737,0.0985,0.78
1.048195,-0.0086,0.8243,0.1495,0.84
1.064478,-0.0046,0.8475,0.1625,0.86
1.081068,0.0359,0.8717,0.1581,0.89
1.099514,0.1077,0.9066,0.1823,0.93
1.137685,0.0765,0.9875,0.1874,1.01
1.146928,0.0623,0.9975,0.1791,1.02
1.164736,0.0677,0.9985,0.1617,1.01
1.181933,0.1085,0.9770,0.1400,0.99
1.199744,0.1412,0.9496,0.1461,0.97
1.220491,0.0965,0.9403,0.1859,0.96
1.247973,0.0320,1.0451,0.2758,1.08
1.265856,0.0300,1.1460,0.2555,1.17
1.282306,0.0428,1.2022,0.2277,1.22
1.321974,0.0535,1.2648,0.2895,1.30
1.323078,0.0520,1.2692,0.3020,1.31
1.348368,-0.0071,1.4116,0.3726,1.46
1.366071,0.1048,1.3708,0.2685,1.40
1.383317,0.2045,1.2355,0.1160,1.26
