time,gFx,gFy,gFz,TgF
4.012453,-0.066,-0.2179,1.0532,1.08
4.025799,-0.0735,-0.2206,1.1082,1.13
4.043268,-0.0987,-0.2108,1.0068,1.03
4.075437,-0.1102,-0.012,0.8907,0.9
4.095853,-0.1551,-0.2174,0.9494,0.99
4.111419,-0.1422,-0.3003,1.1111,1.16
4.126257,-0.1417,-0.2824,1.1419,1.18
4.143254,-0.1432,-0.1874,0.9865,1.01
4.177661,-0.138,0.0384,1.0065,1.02
4.194698,-0.12,-0.1217,1.0068,1.02
4.209711,-0.1116,-0.1722,1.0637,1.08
4.225681,-0.1002,-0.1867,1.0119,1.03
4.243125,-0.0828,-0.2091,0.9132,0.94
4.277557,-0.053,-0.2223,0.9543,0.98
4.294974,-0.0354,-0.1932,0.9682,0.99
4.314276,-0.0657,-0.1165,0.9496,0.96
4.326839,-0.073,-0.0733,0.9736,0.98
4.343981,-0.0794,-0.0222,1.0126,1.02
4.378132,-0.1268,0.0337,0.9496,0.96
4.394073,-0.1173,-0.0447,0.889,0.9
4.415319,-0.0647,-0.1793,0.9311,0.95
4.429016,-0.0498,-0.2003,0.9706,0.99
4.444331,-0.0594,-0.1683,0.9755,0.99
4.478117,-0.0733,-0.0635,1.0134,1.02
4.499676,-0.0418,-0.0579,0.9924,0.99
4.513755,-0.0198,-0.0728,0.9846,0.99
4.528553,0.012,-0.0914,0.9723,0.98
4.545732,0.0159,-0.1217,0.9643,0.97
4.578692,-0.0083,-0.151,0.9655,0.98
4.611554,-0.0059,-0.1129,0.9897,1
4.616476,-0.0186,-0.1014,0.9616,0.97
4.628461,-0.0266,-0.0723,0.9433,0.95
4.66304,-0.0628,-0.0467,1.0146,1.02
4.678842,-0.0391,-0.0071,0.9985,1
4.699333,-0.0371,-0.0217,0.9953,1
4.713516,-0.0391,-0.0506,0.966,0.97
4.728174,-0.0366,-0.0711,0.9709,0.97
4.762561,0.0076,-0.0943,1.0063,1.01
4.779804,0.0183,-0.0738,0.9792,0.98
4.797367,0.0257,-0.066,0.9743,0.98
4.816792,0.022,-0.0557,0.9653,0.97
4.831485,0.0151,-0.0474,0.9689,0.97
4.864792,-0.0264,-0.0178,1.0212,1.02
4.878685,-0.0481,-0.0354,1.0202,1.02
4.89733,-0.0261,-0.0735,1.0495,1.05
4.911731,0.0005,-0.0806,1.0085,1.01
4.946105,-0.02,-0.0423,0.9547,0.96
4.962797,-0.0322,-0.0525,0.9609,0.96
4.980215,-0.042,-0.0757,0.9679,0.97
4.99596,-0.0562,-0.085,0.9802,0.99
5.01743,-0.0665,-0.0884,0.9948,1
5.046434,-0.0723,-0.0853,0.9843,0.99
5.063465,-0.0679,-0.0826,0.9877,0.99
5.080987,-0.0569,-0.084,0.9948,1
5.102038,-0.0586,-0.0579,1.0124,1.02
5.115761,-0.0515,-0.0381,1.0024,1
5.146585,-0.0327,-0.021,0.9926,0.99
5.16377,-0.0315,-0.0406,0.9987,1
5.180578,-0.0313,-0.0662,0.9638,0.97
5.202069,-0.0183,-0.0552,0.9672,0.97
5.215337,-0.009,-0.0699,0.9804,0.98
5.247591,-0.0232,-0.0738,1.0012,1
5.26466,-0.0308,-0.0616,1.0126,1.01
5.280821,-0.0159,-0.073,1.0175,1.02
5.303001,-0.0286,-0.0567,0.9828,0.98
5.316104,-0.0261,-0.0498,0.9784,0.98
5.349276,-0.0489,-0.0186,0.9594,0.96
5.364261,-0.0347,-0.0501,1.0173,1.02
5.382069,-0.0406,-0.0235,0.9948,1
5.398696,-0.0137,-0.0049,0.9929,0.99
5.417956,-0.0379,-0.03,0.9887,0.99
5.447808,0.0081,-0.0247,0.9782,0.98
5.464301,0.0186,-0.0379,0.9941,0.99
5.48102,0.0181,-0.0564,0.9948,1
5.497774,0.0193,-0.0537,0.9601,0.96
5.518774,0.0159,-0.0393,0.977,0.98
5.551002,0.0137,-0.0288,1.0017,1
5.567484,0.0056,-0.0257,0.996,1
5.584096,0.0022,-0.032,0.9946,1
5.599679,0.009,-0.0344,0.9941,0.99
5.633801,0.0042,-0.0562,0.9882,0.99
5.648791,-0.0002,-0.0559,0.9821,0.98
5.665603,-0.0032,-0.0564,0.9819,0.98
5.683613,-0.0076,-0.0577,0.9821,0.98
5.700804,-0.0088,-0.055,0.9802,0.98
5.732828,-0.0068,-0.0528,0.9943,1
5.75004,-0.0166,-0.0545,1.0041,1.01
5.766338,-0.0139,-0.0513,0.9682,0.97
5.783387,-0.0129,-0.0486,0.997,1
5.800512,-0.011,-0.043,0.9887,0.99
5.834514,-0.0066,-0.0403,0.9982,1
5.851392,-0.0066,-0.032,0.998,1
5.86914,-0.0086,-0.0347,0.9863,0.99
5.884249,-0.0059,-0.0342,0.9775,0.98
5.901858,0.0034,-0.0371,0.9887,0.99
5.934904,-0.0056,-0.0486,0.9887,0.99
5.968963,-0.0029,-0.0452,0.985,0.99
5.969935,-0.0029,-0.0452,0.985,0.99
5.985035,-0.0039,-0.0425,0.9853,0.99
6.017773,0.0029,-0.0296,0.9848,0.99
6.034667,0.0064,-0.0384,1.0051,1.01
6.051699,-0.0154,-0.054,0.986,0.99
6.068497,-0.0139,-0.0452,0.9765,0.98
6.084964,-0.0046,-0.0357,0.9772,0.98
6.101772,-0.0095,-0.0398,0.9826,0.98
6.136,-0.0149,-0.0401,1.0031,1
6.15204,-0.0129,-0.0369,0.998,1
6.169492,-0.0103,-0.0286,0.9931,0.99
6.186652,-0.011,-0.0264,0.9885,0.99
6.219341,-0.0127,-0.0418,0.9872,0.99
6.235412,-0.0088,-0.0442,0.988,0.99
6.253447,-0.0071,-0.0418,0.9838,0.98
6.269014,-0.0056,-0.0374,0.9855,0.99
6.285345,-0.0044,-0.0379,0.9836,0.98
6.319067,-0.0122,-0.0462,0.9926,0.99
6.339419,-0.0051,-0.0435,0.9799,0.98
6.351209,-0.0046,-0.044,0.9933,0.99
6.367192,-0.0046,-0.0423,0.9809,0.98
6.401687,-0.0042,-0.0325,0.9968,1
6.419403,-0.0051,-0.0308,0.998,1
6.435887,-0.0046,-0.0352,0.9955,1
6.452527,-0.0049,-0.0366,0.9821,0.98
6.47032,-0.0051,-0.0357,0.9858,0.99
6.503425,-0.0117,-0.0332,0.9816,0.98
6.518901,-0.0117,-0.0357,0.9863,0.99
6.534038,-0.0068,-0.0386,0.9965,1
6.551598,-0.0095,-0.0362,0.9841,0.98
6.571451,-0.0115,-0.0371,0.9899,0.99
6.603834,-0.0098,-0.0388,0.9887,0.99
6.618334,-0.0049,-0.0396,0.9946,1
6.637854,-0.0103,-0.0379,0.9846,0.99
6.652983,-0.0017,-0.0366,0.9953,1
6.671515,-0.0037,-0.0398,0.9821,0.98
6.704162,-0.0037,-0.0281,0.9743,0.97
6.721367,0.0034,-0.0388,0.9938,0.99
6.738255,-0.0068,-0.0374,1.0017,1
6.753178,-0.0086,-0.0352,1.0004,1
6.771882,-0.0095,-0.0266,0.9955,1
6.80422,-0.0086,-0.0288,0.9846,0.99
6.818957,-0.0112,-0.0369,0.9858,0.99
6.835991,-0.0056,-0.0369,0.987,0.99
6.855738,-0.0064,-0.0359,0.9814,0.98
6.88799,-0.009,-0.0393,0.9877,0.99
6.905505,-0.0054,-0.0396,0.9868,0.99
6.922058,0.001,-0.0359,1.0063,1.01
6.936922,-0.0129,-0.034,0.9804,0.98
6.955615,0,-0.0279,0.9899,0.99
6.988635,-0.0039,-0.0281,0.985,0.99
7.005636,-0.0027,-0.0235,0.9933,0.99
7.020443,-0.0095,-0.0259,0.9963,1
7.038345,-0.011,-0.0237,0.9982,1
7.055347,-0.0073,-0.0215,0.9973,1
7.089219,0.0022,-0.0225,0.9899,0.99
7.106033,-0.0039,-0.033,0.9909,0.99
7.120823,-0.0107,-0.0332,0.9863,0.99
7.139643,-0.0107,-0.0327,0.9872,0.99
7.170153,-0.0039,-0.0279,0.9872,0.99
7.186502,-0.0086,-0.0249,0.9938,0.99
7.205186,-0.0064,-0.0286,0.9943,0.99
7.221525,-0.0081,-0.0274,0.9916,0.99
7.23751,-0.0046,-0.0283,0.9929,0.99
7.273286,-0.0078,-0.0239,0.997,1
7.287278,-0.0078,-0.0259,0.9919,0.99
7.307009,-0.0086,-0.0254,0.9887,0.99
7.323882,-0.0066,-0.0276,0.9882,0.99
7.340795,-0.0076,-0.0279,0.9855,0.99
7.372925,-0.0064,-0.0286,1.0068,1.01
7.390058,-0.0125,-0.0281,0.9831,0.98
7.404289,-0.0056,-0.0269,0.9738,0.97
7.424084,-0.0017,-0.0344,0.9958,1
7.440783,-0.0105,-0.0322,0.9728,0.97
7.47144,-0.0071,-0.0362,0.9941,0.99
7.488264,-0.0081,-0.0362,1.0043,1.01
7.507888,-0.01,-0.0347,1.0034,1
7.524395,-0.0088,-0.0279,0.9933,0.99
7.540762,-0.01,-0.0237,0.989,0.99
7.574553,-0.0083,-0.0359,0.9904,0.99
7.590674,-0.0083,-0.0415,0.9936,0.99
7.608628,-0.0061,-0.0408,0.9899,0.99
7.624637,-0.0068,-0.0391,0.9885,0.99
7.641558,-0.0076,-0.0386,0.9858,0.99
7.674681,-0.0042,-0.041,0.9877,0.99
7.691086,-0.0083,-0.044,1.0039,1
7.707673,-0.0107,-0.0396,0.9665,0.97
7.724874,-0.0027,-0.042,0.9921,0.99
7.757822,-0.0098,-0.0362,0.9955,1
7.771622,-0.0061,-0.033,0.9999,1
7.792011,-0.0081,-0.0327,0.9916,0.99
7.808814,-0.01,-0.0357,0.9882,0.99
7.825565,-0.0078,-0.0401,0.9863,0.99
7.856572,-0.0064,-0.0413,0.9868,0.99
7.875231,-0.0103,-0.045,0.996,1
7.889873,-0.0107,-0.0442,0.9863,0.99
7.909227,-0.0071,-0.0462,0.9897,0.99
7.940794,-0.0093,-0.0506,0.9836,0.98
7.958713,-0.0105,-0.0491,0.9912,0.99
7.973435,-0.011,-0.0511,0.9955,1
7.99302,-0.0105,-0.0486,0.9909,0.99
8.025734,-0.0117,-0.0442,0.9904,0.99
8.039642,-0.0105,-0.0469,0.9902,0.99
8.057302,-0.0064,-0.0498,0.9868,0.99
8.076516,-0.0037,-0.0498,0.9946,1
8.109747,-0.0066,-0.0467,0.9694,0.97
8.12496,-0.0046,-0.0506,0.9831,0.98
8.141566,-0.0073,-0.0545,0.9784,0.98
8.156538,-0.0076,-0.053,0.9975,1
8.173758,-0.0078,-0.0547,0.9933,0.99
8.192593,-0.0081,-0.0515,0.9933,0.99
8.224734,-0.0078,-0.0498,0.9899,0.99
8.241266,-0.0068,-0.0496,0.9877,0.99
8.260029,-0.0098,-0.0481,0.9836,0.98
8.274747,-0.0083,-0.0474,0.9868,0.99
8.294114,-0.0088,-0.0469,0.985,0.99
8.327277,-0.0059,-0.0462,0.9904,0.99
8.343485,-0.0066,-0.0464,0.9899,0.99
8.358149,-0.0093,-0.0452,0.9916,0.99
8.377757,-0.0054,-0.0454,0.976,0.98
8.393754,-0.0105,-0.0467,1.0019,1
8.427737,-0.0042,-0.0418,0.9682,0.97
8.444025,-0.0044,-0.0452,0.9982,1
8.460837,-0.0083,-0.0428,0.9892,0.99
8.475341,-0.0046,-0.0376,0.9965,1
8.494209,-0.0061,-0.0337,0.9982,1
8.528002,-0.0071,-0.0337,0.9907,0.99
8.542517,-0.0046,-0.0354,0.986,0.99
8.561895,-0.0081,-0.0374,0.9914,0.99
8.576912,-0.0105,-0.0374,0.9885,0.99
8.611488,-0.0059,-0.0398,0.989,0.99
8.628046,-0.0049,-0.0418,0.9897,0.99
8.644756,-0.0061,-0.0415,0.9912,0.99
8.661218,-0.0076,-0.0388,0.9882,0.99
8.677727,-0.0066,-0.0396,0.9831,0.98
8.711547,-0.0056,-0.034,0.9941,0.99
8.728101,-0.0093,-0.0332,0.9882,0.99
8.746074,-0.01,-0.032,0.9885,0.99
8.760132,-0.0088,-0.0318,0.9931,0.99
8.778446,-0.0049,-0.0288,0.9882,0.99
8.811623,-0.0064,-0.0293,0.9899,0.99
8.828945,-0.002,-0.0322,0.9929,0.99
8.845267,-0.0071,-0.0423,0.986,0.99
8.862465,-0.0078,-0.0381,0.9748,0.98
8.879436,-0.0012,-0.0337,0.9848,0.99
8.912345,-0.0051,-0.0354,0.9987,1
8.927675,-0.0122,-0.0305,0.9977,1
8.946238,-0.0095,-0.0291,0.9938,0.99
8.960637,-0.0064,-0.0232,0.9892,0.99
8.994468,-0.0027,-0.0303,0.9894,0.99
9.010677,-0.0066,-0.0318,0.9909,0.99
9.028675,-0.0068,-0.0305,0.9894,0.99
9.045769,-0.0051,-0.0327,0.9887,0.99
9.062312,-0.0066,-0.032,0.9877,0.99
9.09331,-0.0022,-0.0291,0.9843,0.98
9.110668,-0.0095,-0.0315,1.0017,1
9.130306,-0.0066,-0.0298,0.9689,0.97
9.143761,-0.0044,-0.0318,1.0019,1
9.161021,-0.0046,-0.031,0.9833,0.98
9.180858,-0.0066,-0.0203,0.9909,0.99
9.211332,-0.0073,-0.0235,0.9951,1
9.229763,-0.0049,-0.0276,0.999,1
9.243532,-0.0056,-0.0276,0.985,0.99
9.261618,-0.002,-0.0296,0.9899,0.99
9.294544,-0.0081,-0.0298,0.987,0.99
9.311355,-0.0086,-0.0283,0.9897,0.99
