time,gFx,gFy,gFz,TgF
6.672202,0.0342,-0.0344,0.9821,0.98
6.702293,0.0313,-0.0315,0.9912,0.99
6.718286,0.034,-0.0308,0.9838,0.98
6.735862,0.0349,-0.0308,0.9841,0.99
6.751898,0.0352,-0.0313,0.9887,0.99
6.775312,0.0344,-0.0325,0.9828,0.98
6.803118,0.031,-0.0322,0.9882,0.99
6.819577,0.034,-0.0298,0.988,0.99
6.836288,0.034,-0.0325,0.9904,0.99
6.85252,0.0344,-0.0315,0.9868,0.99
6.873931,0.0366,-0.0347,0.986,0.99
6.889307,0.0347,-0.032,0.9868,0.99
6.91966,0.0313,-0.032,0.9838,0.98
6.936885,0.033,-0.0318,0.9797,0.98
6.952968,0.0366,-0.0298,0.9868,0.99
6.985649,0.0313,-0.032,0.9797,0.98
7.009471,0.0393,-0.0332,1.0056,1.01
7.01851,0.0408,-0.0357,1.0065,1.01
7.035648,0.0366,-0.0359,0.9504,0.95
7.053588,0.0398,-0.0249,0.9719,0.97
7.069731,0.0415,-0.0271,1.0085,1.01
7.106021,0.0332,-0.0266,0.9926,0.99
7.119673,0.0362,-0.0342,1.0078,1.01
7.136555,0.0325,-0.0384,0.9965,1
7.153856,0.0293,-0.0388,0.9933,0.99
7.181565,0.0281,-0.0384,0.9897,0.99
7.203536,0.0318,-0.0366,0.9902,0.99
7.219861,0.0313,-0.0347,0.9872,0.99
7.237495,0.0347,-0.0344,0.9855,0.99
7.254025,0.0347,-0.0335,0.9858,0.99
7.294188,0.0354,-0.0288,1.0041,1.01
7.295377,0.0352,-0.0308,1.0002,1
7.320434,0.0379,-0.034,0.9719,0.97
7.338912,0.0386,-0.031,0.9953,1
7.353771,0.0364,-0.0305,1.0053,1.01
7.375592,0.0396,-0.0337,0.9936,0.99
7.404291,0.0362,-0.0327,0.9946,1
7.420704,0.0352,-0.0344,0.9938,1
7.437896,0.0371,-0.0344,0.9802,0.98
7.455504,0.0322,-0.0337,0.9868,0.99
7.476997,0.0298,-0.0286,0.9843,0.99
7.504364,0.0318,-0.0279,0.988,0.99
7.521849,0.0315,-0.0308,0.9899,0.99
7.538894,0.0318,-0.0296,0.9841,0.99
7.572519,0.031,-0.0249,0.9853,0.99
7.593835,0.0332,-0.0276,0.987,0.99
7.604768,0.034,-0.0288,0.9872,0.99
7.622833,0.034,-0.0274,0.9885,0.99
7.637994,0.033,-0.0298,0.9914,0.99
7.672365,0.0349,-0.0305,0.988,0.99
7.692792,0.0369,-0.03,0.987,0.99
7.707649,0.0369,-0.0274,0.9809,0.98
7.722625,0.0376,-0.0259,0.9821,0.98
7.738616,0.0352,-0.0247,0.9816,0.98
7.77301,0.0315,-0.0274,0.9941,0.99
7.79399,0.032,-0.0286,0.9968,1
7.807083,0.0325,-0.0305,0.9831,0.98
7.823568,0.0327,-0.0293,0.9745,0.98
7.856,0.0298,-0.0279,0.9572,0.96
7.872984,0.0344,-0.0169,0.9616,0.96
7.894135,0.0379,-0.0227,1.0322,1.03
7.906079,0.0337,-0.0296,1.0002,1
7.940319,0.0374,-0.0257,0.9951,1
7.955944,0.0274,-0.0337,0.9914,0.99
7.973854,0.0259,-0.0371,0.9902,0.99
7.994727,0.0276,-0.0374,0.9933,0.99
8.00693,0.0283,-0.0357,0.9958,1
8.040639,0.033,-0.0308,0.9843,0.99
8.056447,0.0337,-0.0298,0.9838,0.98
8.074948,0.0322,-0.0303,0.9833,0.98
8.095454,0.0376,-0.0242,0.9904,0.99
8.110274,0.033,-0.0264,0.9926,0.99
8.139953,0.0374,-0.0215,0.9694,0.97
8.156906,0.0354,-0.0235,1.0039,1
8.173937,0.0366,-0.0318,1.0019,1
8.195538,0.0344,-0.0269,0.9843,0.99
8.20743,0.0342,-0.0252,0.9819,0.98
8.240545,0.0362,-0.0325,0.9907,0.99
8.257624,0.0347,-0.0318,0.9819,0.98
8.278366,0.0269,-0.0264,0.9802,0.98
8.292676,0.0305,-0.0264,0.986,0.99
8.324852,0.0315,-0.0266,0.988,0.99
8.340909,0.0313,-0.0227,0.9841,0.98
8.359979,0.0296,-0.0237,0.9863,0.99
8.374649,0.0322,-0.022,0.9892,0.99
8.397061,0.032,-0.0261,0.9841,0.98
8.424652,0.0305,-0.0239,0.9828,0.98
8.442173,0.031,-0.0254,0.9872,0.99
8.459079,0.0354,-0.0254,0.9909,0.99
8.476071,0.0366,-0.0257,0.9892,0.99
8.497045,0.0371,-0.0281,0.9877,0.99
8.512255,0.034,-0.0254,0.9848,0.99
8.543359,0.0357,-0.0235,0.9887,0.99
8.558657,0.0349,-0.0239,0.9836,0.98
8.579498,0.0352,-0.0227,0.977,0.98
8.590819,0.0325,-0.02,0.9838,0.98
8.625628,0.0298,-0.0261,0.9784,0.98
8.64781,0.0418,-0.0259,0.9975,1
8.65873,0.0428,-0.0259,1.0109,1.01
8.68215,0.0281,-0.0252,0.9423,0.94
8.691713,0.0362,-0.0215,0.9545,0.96
8.727515,0.0296,-0.022,0.9924,0.99
8.746562,0.034,-0.022,0.9819,0.98
8.76058,0.0393,-0.0237,1.0007,1
8.776199,0.0347,-0.0283,0.9951,1
8.797585,0.0279,-0.0337,0.9899,0.99
8.826211,0.0279,-0.0318,0.9902,0.99
8.842993,0.0342,-0.03,0.9899,0.99
8.860127,0.0379,-0.0276,0.9885,0.99
8.876351,0.0342,-0.0276,0.985,0.99
8.900085,0.0344,-0.0257,0.9782,0.98
8.925869,0.0347,-0.0252,1.0056,1.01
8.942803,0.0293,-0.0283,0.9723,0.97
8.960466,0.0391,-0.0235,0.9726,0.97
8.984834,0.0369,-0.0276,1.0051,1.01
8.994229,0.0359,-0.0313,1.0061,1.01
9.026366,0.0379,-0.0286,0.9828,0.98
9.043568,0.0354,-0.03,0.9985,1
9.060245,0.0342,-0.0291,0.9853,0.99
9.079303,0.0379,-0.0298,0.987,0.99
9.10969,0.0364,-0.0266,0.9841,0.99
9.127433,0.0313,-0.0247,0.9953,1
9.145319,0.0318,-0.0242,0.9865,0.99
9.160645,0.0322,-0.0239,0.9806,0.98
9.181407,0.0332,-0.0252,0.9863,0.99
9.21077,0.033,-0.0293,0.9875,0.99
9.228305,0.0322,-0.0281,0.9843,0.99
9.244025,0.0318,-0.0257,0.985,0.99
9.260805,0.0344,-0.0261,0.9863,0.99
9.283844,0.0357,-0.0291,0.9894,0.99
9.311281,0.0347,-0.0271,0.9882,0.99
9.328635,0.0362,-0.0271,0.9865,0.99
9.344339,0.0364,-0.0264,0.9853,0.99
9.362599,0.0366,-0.0254,0.9887,0.99
9.400332,0.0354,-0.0274,0.9838,0.98
9.400874,0.0354,-0.0274,0.9838,0.98
9.428648,0.032,-0.0244,0.9848,0.99
9.444826,0.0303,-0.0261,0.989,0.99
9.463367,0.0322,-0.0271,0.9799,0.98
9.500139,0.0337,-0.0259,0.9985,1
9.511233,0.0308,-0.0276,0.9941,0.99
9.528448,0.0308,-0.0259,0.977,0.98
9.545043,0.0357,-0.0293,0.998,1
9.562635,0.041,-0.0303,0.9975,1
9.582925,0.0337,-0.0266,0.9506,0.95
9.612244,0.0432,-0.0239,1.008,1.01
9.628653,0.0344,-0.0235,0.976,0.98
9.646572,0.0359,-0.0208,0.9841,0.98
9.662452,0.0369,-0.0254,1.0036,1
9.684687,0.0318,-0.0335,0.9926,0.99
9.712649,0.0261,-0.0364,0.9941,1
9.728979,0.0279,-0.0332,0.9919,0.99
9.746218,0.0332,-0.0303,0.9904,0.99
9.76357,0.0342,-0.0315,0.9865,0.99
9.784812,0.0354,-0.0291,0.985,0.99
9.812944,0.0371,-0.0283,0.9758,0.98
9.829196,0.0362,-0.0225,0.9916,0.99
9.846039,0.0288,-0.0318,0.976,0.98
9.884285,0.0386,-0.0293,0.998,1
9.899937,0.0381,-0.0322,1.0051,1.01
9.912794,0.0364,-0.0308,0.997,1
9.929894,0.0349,-0.0254,0.9868,0.99
9.946331,0.0362,-0.0269,0.9931,0.99
9.980303,0.0327,-0.034,0.9833,0.98
10.002477,0.0303,-0.0327,0.9855,0.99
10.013987,0.0318,-0.0271,0.9804,0.98
10.030814,0.032,-0.0276,0.9892,0.99
10.047318,0.0315,-0.0257,0.9919,0.99
10.069507,0.0335,-0.0254,0.9826,0.98
10.111486,0.0335,-0.0271,0.9902,0.99
10.111771,0.0335,-0.0271,0.9902,0.99
10.130381,0.0349,-0.0286,0.9848,0.99
10.164131,0.0337,-0.0286,0.9863,0.99
10.180983,0.0335,-0.0266,0.988,0.99
10.201661,0.0349,-0.0281,0.989,0.99
10.214593,0.0337,-0.0293,0.988,0.99
10.230306,0.0337,-0.031,0.9897,0.99
10.264631,0.0327,-0.0296,0.9916,0.99
10.282399,0.034,-0.0257,0.9924,0.99
10.302025,0.0347,-0.0266,0.9877,0.99
10.316745,0.034,-0.0279,0.9843,0.99
10.331008,0.031,-0.0257,0.9863,0.99
10.365059,0.0327,-0.0252,0.9855,0.99
10.382199,0.0315,-0.0254,0.9794,0.98
10.402527,0.0305,-0.0237,0.9899,0.99
10.415802,0.0318,-0.0264,0.9982,1
10.432209,0.0325,-0.0291,0.9836,0.98
10.465364,0.0437,-0.0252,0.9963,1
10.482984,0.0364,-0.0269,0.9675,0.97
10.504913,0.0347,-0.0154,0.9584,0.96
10.517545,0.0398,-0.0171,1.0139,1.01
10.549167,0.0352,-0.0261,0.9733,0.97
10.566679,0.0369,-0.0215,0.9882,0.99
10.586856,0.0305,-0.0288,0.9953,1
10.604711,0.0225,-0.0342,0.9902,0.99
10.618474,0.0264,-0.0347,0.9909,0.99
10.649211,0.0298,-0.0296,0.989,0.99
10.666693,0.0318,-0.0279,0.9894,0.99
10.683269,0.0325,-0.0305,0.988,0.99
10.704359,0.0352,-0.0257,0.9855,0.99
10.717929,0.0335,-0.0242,0.9799,0.98
10.74891,0.0298,-0.0237,0.997,1
10.766527,0.0337,-0.0225,0.9494,0.95
10.786836,0.0386,-0.0225,0.9943,1
10.79888,0.034,-0.0264,1.0073,1.01
10.816667,0.0406,-0.0325,1.0021,1
10.850204,0.031,-0.0242,0.9833,0.98
10.868151,0.0327,-0.0252,0.9997,1
10.884217,0.0364,-0.0305,0.9921,0.99
10.905458,0.031,-0.0305,0.9799,0.98
10.91696,0.0283,-0.0257,0.9794,0.98
10.950878,0.03,-0.0254,0.9865,0.99
10.967359,0.0315,-0.0249,0.9846,0.99
10.988548,0.0305,-0.0227,0.9875,0.99
11.002538,0.0281,-0.022,0.987,0.99
11.017939,0.0303,-0.022,0.9855,0.99
11.050215,0.0293,-0.0235,0.987,0.99
11.067371,0.033,-0.0232,0.987,0.99
11.088066,0.034,-0.0244,0.9872,0.99
11.100448,0.0344,-0.0259,0.985,0.99
11.120582,0.0342,-0.0244,0.9858,0.99
11.150639,0.0335,-0.0249,0.9887,0.99
11.168611,0.0347,-0.0254,0.9875,0.99
11.185169,0.0313,-0.0259,0.9846,0.99
11.204822,0.0315,-0.0225,0.9865,0.99
11.234401,0.0296,-0.0227,0.9831,0.98
11.251446,0.0279,-0.0235,0.9755,0.98
11.269312,0.0298,-0.0222,0.9875,0.99
