time,gFx,gFy,gFz,TgF
0.011708,-0.0259,0.9990,0.0801,1.00
0.029875,-0.0335,1.0046,0.0752,1.01
0.063548,-0.0186,0.9973,0.0865,1.00
0.077173,-0.0200,0.9987,0.0858,1.00
0.094469,-0.0247,1.0051,0.0850,1.01
0.111069,-0.0257,1.0031,0.0850,1.01
0.127701,-0.0269,1.0026,0.0809,1.01
0.161410,-0.0220,1.0021,0.0804,1.01
0.177688,-0.0198,1.0036,0.0838,1.01
0.194879,-0.0198,1.0063,0.0872,1.01
0.211393,-0.0176,1.0053,0.0892,1.01
0.228140,-0.0235,1.0034,0.0843,1.01
0.261440,-0.0222,0.9982,0.0833,1.00
0.278687,-0.0261,0.9990,0.0840,1.00
0.295096,-0.0300,0.9992,0.0823,1.00
0.311453,-0.0271,0.9992,0.0833,1.00
0.345239,-0.0239,1.0019,0.0867,1.01
0.365210,-0.0230,1.0007,0.0836,1.00
0.378904,-0.0210,1.0039,0.0848,1.01
0.394997,-0.0191,1.0058,0.0821,1.01
0.411680,-0.0181,1.0024,0.0860,1.01
0.445529,-0.0217,0.9958,0.0899,1.00
0.465552,-0.0252,1.0041,0.0845,1.01
0.479609,-0.0239,1.0068,0.0787,1.01
0.495647,-0.0232,1.0041,0.0794,1.01
0.513281,-0.0203,0.9977,0.0840,1.00
0.552565,-0.0391,1.0061,0.0616,1.01
0.562614,-0.0366,1.0068,0.0613,1.01
0.579123,-0.0244,0.9929,0.0809,1.00
0.596040,-0.0090,0.9958,0.0447,1.00
0.613683,-0.0056,1.0046,0.0530,1.01
0.652439,-0.0151,1.0126,0.0520,1.01
0.666588,-0.0247,1.0036,0.0586,1.01
0.679947,-0.0384,0.9912,0.0650,0.99
0.696735,-0.0540,0.9799,0.0689,0.98
0.714327,-0.0584,0.9753,0.0684,0.98
0.747752,-0.0354,0.9740,0.0594,0.98
0.769390,-0.0171,0.9877,0.0665,0.99
0.779976,-0.0122,0.9899,0.0708,0.99
0.797387,0.0005,0.9973,0.0621,1.00
0.814510,0.0122,0.9999,0.0511,1.00
0.847994,0.0051,0.9804,0.0474,0.98
0.868895,-0.0022,0.9711,0.0249,0.97
0.882225,0.0032,0.9745,0.0183,0.97
0.898300,0.0088,0.9753,0.0042,0.98
0.915454,0.0107,0.9787,0.0012,0.98
0.948698,0.0049,0.9863,0.0037,0.99
0.971203,0.0022,0.9946,-0.0181,0.99
0.984536,0.0064,0.9897,-0.0374,0.99
0.997165,0.0071,0.9872,-0.0430,0.99
1.031286,-0.0020,0.9973,-0.0513,1.00
1.048782,-0.0044,0.9821,-0.0635,0.98
1.069163,-0.0049,0.9885,-0.0801,0.99
1.084666,-0.0169,0.9816,-0.0887,0.99
1.097905,-0.0279,0.9694,-0.0916,0.97
1.131255,-0.0374,0.9504,-0.0977,0.96
1.149411,-0.0445,0.9657,-0.1121,0.97
1.179047,-0.0359,0.9875,-0.0921,0.99
1.184625,-0.0335,0.9850,-0.0997,0.99
1.198987,-0.0276,0.9782,-0.1165,0.99
1.220766,-0.0173,0.9653,-0.1339,0.97
1.255351,-0.0046,0.9687,-0.1270,0.98
1.269606,0.0156,0.8951,-0.1295,0.90
1.281567,0.0154,0.8641,-0.1437,0.88
1.299704,0.0274,0.8214,-0.1749,0.84
1.333156,-0.0054,0.7459,-0.2184,0.78
1.349934,-0.0151,0.7679,-0.2038,0.79
1.370859,-0.0481,0.8619,-0.2267,0.89
1.385186,-0.0684,0.9164,-0.2402,0.95
1.416231,-0.0687,0.9640,-0.2949,1.01
1.433339,-0.0408,0.9311,-0.3088,0.98
1.450102,-0.0235,0.9159,-0.3191,0.97
1.472317,-0.0391,0.9034,-0.3257,0.96
1.489522,-0.0821,0.8678,-0.3479,0.94
1.515923,-0.0860,0.8123,-0.3579,0.89
1.534644,-0.0501,0.7779,-0.3616,0.86
1.550400,-0.0271,0.7798,-0.3772,0.87
1.574003,-0.0110,0.8033,-0.3955,0.90
1.582755,-0.0134,0.8072,-0.3943,0.90
1.617406,-0.0413,0.8008,-0.4334,0.91
1.633505,-0.0708,0.8096,-0.4705,0.94
1.655978,-0.1226,0.8189,-0.5001,0.97
1.669291,-0.1476,0.8192,-0.5257,0.98
1.684087,-0.1351,0.8294,-0.5438,1.00
1.717994,-0.0352,0.8727,-0.5648,1.04
1.734628,-0.0208,0.9059,-0.6061,1.09
1.751854,-0.0520,0.9342,-0.6721,1.15
1.771620,-0.0799,0.9504,-0.6714,1.17
1.786524,-0.0858,0.9364,-0.6528,1.14
1.816629,-0.0322,0.8868,-0.6970,1.13
1.833184,0.0049,0.8702,-0.7219,1.13
1.853172,0.0137,0.8182,-0.7398,1.10
1.866954,0.0032,0.8111,-0.7483,1.10
1.884250,-0.0220,0.8262,-0.7439,1.11
1.918112,-0.0955,0.8609,-0.7185,1.13
1.935739,-0.1014,0.8622,-0.6938,1.11
