time,gFx,gFy,gFz,TgF
0.011994,0.0086,0.9941,0.1432,1.00
0.035715,0.0049,1.0017,0.1033,1.01
0.044915,0.0027,0.9975,0.1129,1.00
0.078602,-0.0012,0.9977,0.1029,1.00
0.095193,0.0005,0.9938,0.1197,1.00
0.111544,-0.0007,0.9938,0.1263,1.00
0.130730,0.0007,0.9977,0.1197,1.00
0.161896,0.0029,1.0017,0.1217,1.01
0.178469,0.0007,1.0029,0.1173,1.01
0.195534,0.0005,1.0019,0.1138,1.01
0.212143,-0.0024,0.9951,0.1156,1.00
0.231047,-0.0012,0.9943,0.1180,1.00
0.262012,-0.0044,0.9990,0.1219,1.01
0.279288,-0.0007,1.0051,0.1094,1.01
0.295666,0.0012,1.0009,0.1197,1.01
0.314461,-0.0037,0.9955,0.1212,1.00
0.329132,-0.0017,0.9931,0.1236,1.00
0.362606,-0.0032,0.9943,0.1236,1.00
0.379491,-0.0037,0.9987,0.1217,1.01
0.395981,-0.0010,0.9995,0.1234,1.01
0.415230,-0.0051,1.0002,0.1234,1.01
0.429322,-0.0032,0.9953,0.1258,1.00
0.463331,-0.0073,0.9902,0.1268,1.00
0.479290,-0.0093,0.9960,0.1280,1.00
0.496099,-0.0098,1.0021,0.1217,1.01
0.515326,-0.0100,1.0046,0.1170,1.01
0.529472,-0.0061,1.0012,0.1138,1.01
0.563369,0.0027,0.9997,0.1077,1.01
0.579961,0.0059,0.9982,0.1092,1.00
0.597138,-0.0015,0.9968,0.1073,1.00
0.613394,-0.0103,0.9995,0.0901,1.00
0.632476,-0.0178,0.9872,0.1290,1.00
0.663296,-0.0173,0.9899,0.1109,1.00
0.680736,-0.0186,0.9982,0.1187,1.01
0.697342,-0.0056,1.0114,0.1080,1.02
0.713467,0.0103,1.0156,0.1187,1.02
0.733161,0.0203,1.0026,0.1366,1.01
0.764195,0.0095,0.9868,0.1287,1.00
0.781058,0.0024,0.9846,0.1285,0.99
0.797645,0.0000,0.9929,0.1168,1.00
0.814105,0.0020,1.0009,0.1063,1.01
0.833733,0.0068,1.0068,0.1051,1.01
0.865459,0.0046,0.9992,0.1033,1.00
0.881995,-0.0032,0.9938,0.1097,1.00
0.898476,-0.0095,0.9936,0.0963,1.00
0.919385,-0.0112,0.9904,0.0985,1.00
0.948215,-0.0137,0.9953,0.0989,1.00
0.965234,-0.0164,0.9951,0.0926,1.00
