time,gFx,gFy,gFz,TgF
0.019832,-0.0342,1.0036,0.0945,1.01
0.020568,-0.0342,1.0036,0.0945,1.01
0.045336,-0.0374,1.0029,0.0975,1.01
0.062883,-0.0425,0.9990,0.1011,1.00
0.079052,-0.0462,0.9965,0.1068,1.00
0.098301,-0.0403,0.9975,0.1085,1.00
0.128774,-0.0384,0.9997,0.1009,1.01
0.146292,-0.0379,1.0046,0.1002,1.01
0.162843,-0.0327,1.0068,0.1024,1.01
0.179317,-0.0340,1.0041,0.1058,1.01
0.198596,-0.0291,0.9997,0.1031,1.01
0.229597,-0.0254,0.9953,0.1029,1.00
0.246482,-0.0237,0.9933,0.1102,1.00
0.262955,-0.0227,0.9933,0.1090,1.00
0.280043,-0.0242,0.9973,0.1148,1.00
0.315566,-0.0183,0.9890,0.1053,0.99
0.329794,-0.0215,0.9894,0.1036,1.00
0.346486,-0.0281,0.9943,0.1104,1.00
0.363552,-0.0279,0.9904,0.1239,1.00
0.380652,-0.0227,0.9841,0.1258,0.99
0.416024,-0.0259,0.9850,0.1126,0.99
0.430144,-0.0210,0.9960,0.1016,1.00
0.446876,-0.0235,0.9931,0.1004,1.00
0.464060,-0.0635,0.9904,0.0858,1.00
0.497012,-0.0364,0.9855,0.1361,1.00
0.517336,-0.0076,0.9802,0.1217,0.99
0.531152,-0.0002,0.9870,0.1048,0.99
0.547555,0.0107,0.9887,0.0836,0.99
0.565759,0.0105,1.0029,0.0591,1.00
0.603230,-0.0064,1.0283,0.0344,1.03
0.620263,0.0012,1.0188,0.0239,1.02
0.630636,0.0039,1.0126,0.0305,1.01
0.648414,-0.0032,1.0004,0.0476,1.00
0.665418,-0.0022,0.9987,0.0611,1.00
0.704615,0.0137,0.9985,0.0550,1.00
0.715515,0.0132,0.9987,0.0501,1.00
0.731541,0.0156,1.0085,0.0381,1.01
0.750149,0.0217,1.0175,0.0147,1.02
0.766114,0.0139,1.0195,-0.0078,1.02
0.805058,-0.0039,1.0351,-0.0186,1.04
0.817425,0.0027,1.0339,-0.0129,1.03
0.831418,-0.0005,1.0244,-0.0051,1.02
0.849284,-0.0188,1.0202,0.0000,1.02
0.866003,-0.0410,1.0195,-0.0024,1.02
0.899537,-0.0770,1.0131,0.0024,1.02
0.923420,-0.0843,1.0090,0.0112,1.01
0.939360,-0.0831,1.0024,0.0054,1.01
0.949280,-0.0816,0.9987,0.0002,1.00
0.984377,-0.0833,1.0276,0.0090,1.03
0.999932,-0.0867,1.0395,0.0279,1.04
1.021959,-0.0767,1.0190,0.0574,1.02
1.036525,-0.0669,0.9955,0.0701,1.00
1.049479,-0.0672,0.9733,0.0767,0.98
1.082831,-0.0730,0.9621,0.0955,0.97
1.100282,-0.0814,0.9953,0.0955,1.00
1.127107,-0.0955,1.0100,0.0706,1.02
1.141298,-0.1136,0.9977,0.0398,1.00
1.148824,-0.1253,0.9924,0.0310,1.00
1.182395,-0.1380,1.0017,0.0770,1.01
1.201743,-0.1173,1.0107,0.1097,1.02
1.217904,-0.0867,1.0175,0.1011,1.03
1.232484,-0.0687,1.0122,0.0887,1.02
1.249785,-0.0608,0.9999,0.0816,1.01
1.283373,-0.0611,0.9745,0.0904,0.98
1.304584,-0.0574,0.9662,0.0906,0.97
1.316386,-0.0606,0.9662,0.0843,0.97
1.334148,-0.0679,0.9677,0.0789,0.97
1.350982,-0.0752,0.9684,0.0794,0.97
1.383858,-0.0774,0.9885,0.0945,1.00
1.400328,-0.0633,1.0012,0.0953,1.01
1.422149,-0.0511,1.0136,0.0779,1.02
1.433959,-0.0542,1.0239,0.0608,1.03
1.450796,-0.0630,1.0339,0.0474,1.04
1.484786,-0.0838,1.0298,0.0313,1.03
1.500975,-0.0960,1.0232,0.0435,1.03
1.521148,-0.1102,1.0202,0.0872,1.03
1.536746,-0.1197,1.0183,0.1202,1.03
1.551825,-0.1231,1.0134,0.1385,1.03
1.586214,-0.1214,1.0109,0.1642,1.03
1.601946,-0.1170,1.0170,0.1581,1.04
1.623293,-0.1309,1.0244,0.1253,1.04
1.638544,-0.1544,1.0266,0.0850,1.04
1.669004,-0.1544,1.0627,0.0117,1.07
1.685920,-0.1275,1.0906,-0.0454,1.10
1.706317,-0.1053,1.1126,-0.1427,1.13
1.725170,-0.0811,1.1157,-0.2287,1.14
1.734871,-0.0638,1.1070,-0.2643,1.14
1.770377,0.0281,1.0139,-0.2250,1.04
1.786479,0.0305,0.9611,-0.1263,0.97
1.802281,0.0247,0.9274,-0.0481,0.93
1.825065,0.0203,0.9323,0.0042,0.93
1.835952,0.0213,0.9526,-0.0066,0.95
1.869400,0.0655,1.0173,-0.1439,1.03
1.886938,0.0814,1.0478,-0.2147,1.07
1.903980,0.0870,1.0796,-0.2235,1.11
1.924188,0.0520,1.1013,-0.1610,1.11
1.941703,0.0122,1.0757,-0.1033,1.08
1.970339,-0.0137,0.9809,-0.0391,0.98
1.986637,0.0098,0.9284,-0.0081,0.93
2.007919,0.0655,0.8910,0.0176,0.89
2.023988,0.0982,0.8834,0.0374,0.89
2.036158,0.1121,0.8951,0.0506,0.90
2.069667,0.0647,0.9284,0.0579,0.93
2.087362,0.0454,0.9354,0.0354,0.94
2.108610,0.0364,0.9501,0.0007,0.95
2.119955,0.0445,0.9682,-0.0112,0.97
2.136888,0.0679,0.9951,-0.0322,1.00
2.170851,0.1102,1.0061,-0.0347,1.01
2.188175,0.1195,0.9870,0.0022,0.99
2.204646,0.1080,0.9611,0.0447,0.97
2.227369,0.0684,0.9482,0.0831,0.95
2.240776,0.0415,0.9555,0.0884,0.96
2.270967,0.0186,1.0092,0.0247,1.01
2.287145,0.0117,1.0351,-0.0122,1.04
2.309609,0.0134,1.0588,-0.0147,1.06
2.324795,0.0293,1.0569,-0.0110,1.06
2.354923,0.1046,1.0232,0.0562,1.03
2.372422,0.1263,1.0307,0.1231,1.05
2.388860,0.1410,1.0598,0.1862,1.09
2.405580,0.1419,1.0901,0.2360,1.12
2.427969,0.1583,1.1236,0.2206,1.16
2.444736,0.2108,1.1236,0.1212,1.15
2.471185,0.2673,1.1287,-0.1759,1.17
2.488855,0.2399,1.1157,-0.2961,1.18
2.505033,0.1104,1.1040,-0.2551,1.14
2.528352,-0.1261,1.0857,-0.1187,1.10
2.542045,-0.2089,1.0263,-0.1097,1.05
2.570821,-0.2138,0.9596,-0.1986,1.00
2.588056,-0.0623,0.9565,-0.1876,0.98
2.605315,0.0762,0.9753,-0.1165,0.99
2.625370,0.1554,1.0427,-0.0525,1.06
2.654006,0.1341,1.0207,-0.0452,1.03
2.671935,0.0655,0.9728,-0.0428,0.98
2.687700,-0.0220,0.9628,-0.0415,0.96
2.708844,-0.1327,0.9416,-0.0591,0.95
2.724921,-0.1654,0.9291,-0.0752,0.95
2.756356,-0.1151,0.8888,-0.0381,0.90
2.772454,-0.0657,0.8695,0.0105,0.87
2.788687,-0.0305,0.8710,0.0357,0.87
2.811661,-0.0515,0.9061,0.0107,0.91
2.824551,-0.0865,0.9274,-0.0261,0.93
2.856258,-0.1466,0.9868,-0.1173,1.00
2.872812,-0.1468,0.9868,-0.1246,1.01
2.889856,-0.1449,0.9618,-0.0921,0.98
2.907539,-0.1397,0.9357,-0.0332,0.95
2.927816,-0.1151,0.9318,0.0669,0.94
2.945865,-0.0811,0.9482,0.0945,0.96
