time,gFx,gFy,gFz,TgF
0.010232,-0.0073,1.0090,0.1112,1.02
0.035026,-0.0086,0.9990,0.1444,1.01
0.043817,-0.0105,0.9941,0.1520,1.01
0.059805,-0.0056,0.9858,0.1405,1.00
0.093269,0.0186,0.9792,0.1214,0.99
0.110466,0.0188,0.9924,0.1397,1.00
0.129936,0.0046,0.9980,0.1625,1.01
0.143848,0.0051,0.9721,0.1625,0.99
0.177154,0.0044,0.9657,0.1908,0.98
0.193483,0.0039,0.9770,0.2223,1.00
0.210430,-0.0095,0.9846,0.2289,1.01
0.230153,-0.0252,0.9902,0.2089,1.01
0.244502,-0.0244,0.9897,0.1950,1.01
0.277300,-0.0115,0.9738,0.1749,0.99
0.294297,-0.0171,0.9772,0.1605,0.99
0.311983,-0.0291,0.9860,0.1593,1.00
0.328435,-0.0286,0.9992,0.1654,1.01
0.347052,-0.0225,0.9990,0.1688,1.01
0.377348,-0.0125,0.9885,0.1715,1.00
0.394192,-0.0156,0.9872,0.1705,1.00
0.412430,-0.0193,0.9872,0.1593,1.00
0.428505,-0.0230,0.9924,0.1600,1.01
0.447213,-0.0244,0.9987,0.1703,1.01
0.477753,-0.0088,0.9855,0.1678,1.00
0.494502,-0.0159,0.9838,0.1634,1.00
0.512253,-0.0198,0.9921,0.1688,1.01
0.529949,-0.0239,1.0002,0.1600,1.01
0.550303,-0.0186,1.0021,0.1554,1.01
0.578897,-0.0132,0.9860,0.1537,1.00
0.597479,0.0088,0.9787,0.1546,0.99
0.612586,0.0002,0.9875,0.1637,1.00
0.629863,-0.0264,0.9948,0.1427,1.01
0.649753,-0.0384,1.0026,0.1244,1.01
0.679625,-0.0188,0.9953,0.1610,1.01
0.696567,-0.0308,0.9819,0.1454,0.99
0.713284,-0.0217,0.9733,0.1371,0.98
0.732801,0.0022,0.9868,0.1353,1.00
0.763730,-0.0037,0.9997,0.1625,1.01
0.780475,-0.0095,0.9990,0.1612,1.01
0.796826,-0.0137,0.9941,0.1424,1.00
0.812941,-0.0171,0.9912,0.1239,1.00
0.836140,-0.0064,0.9946,0.1285,1.00
0.863548,-0.0122,1.0043,0.1358,1.01
0.881256,-0.0098,0.9951,0.1170,1.00
0.896742,-0.0066,0.9926,0.1151,1.00
0.913797,0.0000,1.0007,0.1148,1.01
0.937814,-0.0010,1.0097,0.1253,1.02
0.952570,0.0007,1.0021,0.1248,1.01
0.979443,-0.0110,0.9946,0.1073,1.00
0.996298,-0.0037,0.9985,0.0980,1.00
1.013896,0.0032,1.0002,0.1036,1.01
1.035429,-0.0005,0.9958,0.1290,1.00
1.066985,0.0029,0.9960,0.1451,1.01
1.082460,0.0007,1.0029,0.1393,1.01
1.096570,-0.0010,1.0017,0.1275,1.01
1.114890,0.0007,0.9960,0.1185,1.00
1.151217,0.0093,0.9936,0.1424,1.00
1.163976,0.0049,0.9955,0.1466,1.01
1.181049,0.0012,0.9997,0.1366,1.01
1.197661,0.0020,0.9977,0.1209,1.01
1.231334,0.0068,0.9975,0.1266,1.01
1.253074,0.0064,0.9995,0.1397,1.01
1.265044,0.0044,1.0002,0.1383,1.01
1.281826,0.0056,0.9955,0.1312,1.00
1.299182,0.0032,0.9894,0.1090,1.00
1.331969,-0.0039,1.0009,0.1251,1.01
1.352528,-0.0083,1.0058,0.1248,1.01
1.364905,-0.0076,1.0024,0.1182,1.01
1.382867,-0.0042,0.9975,0.1222,1.00
1.415776,0.0046,0.9938,0.1168,1.00
1.432365,0.0100,0.9931,0.1327,1.00
1.455043,-0.0139,1.0036,0.1143,1.01
1.465427,-0.0117,1.0073,0.1004,1.01
1.483068,-0.0049,1.0070,0.1224,1.01
1.516117,-0.0137,0.9980,0.1094,1.00
1.532587,-0.0154,0.9958,0.0985,1.00
1.555538,0.0105,0.9933,0.1077,1.00
1.565076,0.0083,0.9931,0.1102,1.00
1.583845,-0.0022,0.9951,0.1107,1.00
1.616294,-0.0044,1.0078,0.0977,1.01
1.634485,-0.0046,1.0119,0.1019,1.02
1.655168,-0.0007,1.0065,0.1043,1.01
1.665304,-0.0002,1.0048,0.1116,1.01
1.683786,-0.0125,1.0019,0.1092,1.01
1.716789,-0.0046,0.9995,0.1068,1.01
1.738539,0.0071,1.0068,0.1009,1.01
1.749310,0.0051,1.0112,0.0960,1.02
1.766823,0.0064,1.0122,0.0889,1.02
1.784259,0.0083,1.0107,0.0887,1.01
1.818550,0.0020,1.0019,0.1060,1.01
1.834959,0.0015,0.9968,0.1126,1.00
1.856663,0.0005,0.9951,0.1104,1.00
1.866070,0.0002,0.9948,0.1053,1.00
1.901210,-0.0029,1.0034,0.0999,1.01
1.918517,0.0022,1.0039,0.1021,1.01
1.934933,0.0056,0.9941,0.1129,1.00
1.959064,0.0046,0.9987,0.1204,1.01
1.970962,0.0051,0.9990,0.1134,1.01
2.000526,0.0027,0.9987,0.1038,1.00
2.017660,-0.0010,0.9997,0.1048,1.01
2.040097,-0.0042,1.0012,0.1109,1.01
2.062184,-0.0010,0.9980,0.1116,1.00
2.086279,0.0020,0.9977,0.1165,1.00
2.100848,0.0022,0.9999,0.1136,1.01
2.117480,0.0020,0.9985,0.1082,1.00
2.138718,0.0002,0.9951,0.1121,1.00
2.150862,0.0012,0.9977,0.1163,1.00
2.185358,0.0083,1.0019,0.1219,1.01
2.201964,0.0046,0.9980,0.1073,1.00
2.218227,0.0134,0.9946,0.1068,1.00
2.238776,0.0112,0.9924,0.1287,1.00
2.252527,0.0012,0.9909,0.1263,1.00
2.286012,0.0088,0.9938,0.1138,1.00
2.301679,0.0139,1.0014,0.1324,1.01
2.318744,0.0090,1.0019,0.1182,1.01
2.340315,-0.0039,0.9987,0.1114,1.00
2.369121,0.0042,1.0026,0.1146,1.01
2.385504,0.0005,0.9997,0.1192,1.01
2.402078,0.0020,1.0024,0.1185,1.01
2.419142,0.0059,1.0007,0.1092,1.01
2.441169,0.0095,0.9982,0.1063,1.00
2.456044,0.0071,1.0029,0.1134,1.01
2.485751,-0.0054,1.0004,0.1307,1.01
2.508043,0.0002,0.9926,0.1236,1.00
2.520986,0.0051,0.9973,0.1251,1.01
2.537110,0.0156,0.9999,0.1148,1.01
2.558131,0.0144,1.0009,0.1053,1.01
2.586128,0.0100,0.9980,0.1014,1.00
2.602392,0.0061,0.9982,0.1087,1.00
2.621260,0.0002,0.9995,0.1229,1.01
2.637173,0.0010,1.0004,0.1322,1.01
2.658381,-0.0010,1.0007,0.1331,1.01
2.687040,-0.0007,1.0041,0.1119,1.01
2.704580,-0.0032,1.0009,0.1029,1.01
2.720815,-0.0024,0.9992,0.1063,1.00
2.759081,0.0032,0.9973,0.1187,1.00
2.760138,0.0020,0.9963,0.1192,1.00
2.788198,0.0012,0.9914,0.1273,1.00
2.803642,0.0059,0.9965,0.1287,1.00
2.820839,0.0078,0.9973,0.1253,1.01
2.858481,0.0064,1.0029,0.1041,1.01
2.871705,0.0059,1.0043,0.1046,1.01
2.887844,0.0078,1.0024,0.1112,1.01
2.904260,0.0103,0.9970,0.1209,1.00
2.920784,0.0068,0.9951,0.1312,1.00
2.941304,-0.0017,0.9960,0.1126,1.00
2.971143,0.0078,0.9995,0.1092,1.01
2.988225,0.0061,0.9958,0.1136,1.00
3.004020,-0.0054,0.9943,0.1094,1.00
3.024683,0.0059,0.9980,0.1207,1.01
3.060413,-0.0049,1.0031,0.1112,1.01
3.071819,-0.0066,1.0019,0.1055,1.01
3.087685,0.0032,0.9958,0.1031,1.00
3.104413,0.0078,0.9936,0.1165,1.00
3.121682,0.0051,0.9929,0.1292,1.00
3.155328,0.0022,1.0039,0.1099,1.01
3.171624,0.0054,1.0051,0.1031,1.01
3.187987,0.0086,1.0029,0.1038,1.01
3.205132,0.0090,0.9987,0.1222,1.01
3.238798,-0.0007,0.9914,0.1229,1.00
3.259324,0.0034,0.9958,0.1331,1.00
3.272281,0.0061,0.9965,0.1268,1.00
3.288295,0.0032,0.9985,0.1170,1.01
3.305399,0.0066,0.9992,0.1146,1.01
3.343900,0.0068,0.9985,0.1158,1.01
3.359306,0.0088,0.9975,0.1222,1.00
3.372523,0.0073,0.9943,0.1244,1.00
3.390207,0.0088,0.9963,0.1261,1.00
3.406894,0.0100,0.9987,0.1241,1.01
3.439448,0.0068,0.9958,0.1246,1.00
3.462019,0.0049,0.9958,0.1222,1.00
3.475126,0.0076,0.9970,0.1180,1.00
3.490254,0.0078,0.9960,0.1148,1.00
3.507222,0.0105,0.9995,0.1185,1.01
3.539849,0.0059,0.9985,0.1212,1.01
3.560520,0.0064,1.0007,0.1124,1.01
3.574705,0.0073,0.9997,0.1073,1.01
3.590570,0.0054,0.9982,0.1070,1.00
3.623146,-0.0002,0.9985,0.1207,1.01
3.640939,0.0034,0.9997,0.1407,1.01
3.660832,-0.0044,0.9965,0.1256,1.00
3.673959,0.0134,0.9960,0.1200,1.00
3.690554,0.0134,0.9965,0.1129,1.00
3.709372,0.0125,0.9953,0.1094,1.00
3.745860,0.0117,0.9987,0.1173,1.01
3.758970,0.0103,1.0019,0.1402,1.01
3.773906,0.0000,1.0043,0.1285,1.01
3.793351,-0.0029,0.9965,0.1087,1.00
3.825712,0.0093,0.9924,0.1231,1.00
3.842096,0.0071,0.9955,0.1275,1.00
3.861147,0.0037,1.0034,0.1092,1.01
3.874529,0.0022,1.0046,0.0992,1.01
3.907643,0.0032,1.0019,0.1141,1.01
3.925116,0.0090,0.9977,0.1334,1.01
3.942359,0.0027,0.9980,0.1278,1.01
3.964172,-0.0012,0.9958,0.1124,1.00
3.978073,-0.0027,0.9987,0.1146,1.01
4.008401,0.0078,0.9975,0.1190,1.00
4.024294,0.0054,0.9997,0.1180,1.01
4.041103,0.0083,1.0002,0.1195,1.01
4.061905,0.0059,1.0024,0.1226,1.01
4.075675,0.0046,1.0004,0.1217,1.01
4.108885,-0.0024,0.9946,0.1173,1.00
4.125486,-0.0029,0.9975,0.1217,1.00
4.141675,-0.0032,0.9968,0.1202,1.00
4.162823,-0.0037,0.9999,0.1180,1.01
4.192449,-0.0012,0.9999,0.1158,1.01
4.209365,0.0007,0.9965,0.1214,1.00
4.225983,-0.0032,0.9955,0.1214,1.00
4.246504,-0.0037,0.9943,0.1182,1.00
4.258913,-0.0017,0.9958,0.1197,1.00
4.294377,-0.0012,1.0029,0.1163,1.01
4.308949,-0.0007,1.0029,0.1165,1.01
4.326511,0.0044,0.9951,0.1170,1.00
4.348198,0.0015,0.9985,0.1178,1.01
4.359099,-0.0002,0.9977,0.1222,1.01
4.392959,-0.0078,0.9955,0.1170,1.00
4.409055,0.0095,1.0002,0.1138,1.01
4.426950,0.0086,0.9980,0.1273,1.01
4.443502,0.0034,0.9938,0.1297,1.00
4.465436,-0.0103,0.9958,0.1016,1.00
4.493696,0.0007,1.0058,0.1336,1.01
4.509685,-0.0073,1.0039,0.1278,1.01
4.526978,-0.0105,0.9990,0.1266,1.01
4.543457,0.0000,0.9955,0.1258,1.00
4.565688,0.0034,0.9963,0.1214,1.00
4.593204,-0.0044,1.0007,0.1131,1.01
4.611307,-0.0056,1.0007,0.1077,1.01
4.627907,0.0017,0.9999,0.1156,1.01
4.644157,0.0051,0.9977,0.1258,1.01
4.665303,0.0010,0.9970,0.1273,1.01
4.693001,0.0015,0.9936,0.1097,1.00
4.710958,0.0029,0.9970,0.1212,1.00
4.728360,0.0073,0.9990,0.1217,1.01
4.744523,0.0042,1.0026,0.1231,1.01
4.767005,0.0022,0.9995,0.1212,1.01
4.795457,-0.0002,0.9965,0.1263,1.00
4.811554,0.0037,0.9970,0.1285,1.01
4.827478,0.0046,0.9982,0.1266,1.01
4.848770,0.0029,0.9963,0.1246,1.00
4.878010,0.0020,0.9995,0.1224,1.01
4.893326,0.0012,1.0036,0.1192,1.01
4.913949,0.0042,0.9999,0.1148,1.01
4.927744,0.0029,0.9977,0.1165,1.00
4.946150,0.0083,0.9958,0.1241,1.00
4.977669,0.0049,0.9973,0.1253,1.01
4.995055,-0.0002,1.0012,0.1180,1.01
5.011215,0.0034,1.0017,0.1116,1.01
5.028304,0.0012,1.0017,0.1124,1.01
5.065483,0.0024,0.9985,0.1212,1.01
5.077687,0.0046,0.9958,0.1234,1.00
5.095259,0.0086,0.9985,0.1212,1.01
5.113104,0.0056,0.9980,0.1231,1.01
5.129039,-0.0042,0.9960,0.1146,1.00
5.167487,0.0132,0.9980,0.1329,1.01
5.178254,0.0112,0.9943,0.1300,1.00
5.195256,0.0017,0.9968,0.1082,1.00
5.212357,0.0120,0.9968,0.1097,1.00
5.230246,0.0115,1.0048,0.1371,1.01
5.266502,0.0005,0.9960,0.1141,1.00
5.281399,0.0046,0.9933,0.1151,1.00
5.295966,0.0042,0.9965,0.1168,1.00
5.330049,0.0061,1.0004,0.1217,1.01
5.345824,0.0024,1.0034,0.1141,1.01
5.369473,0.0017,1.0012,0.1160,1.01
5.382214,0.0076,1.0004,0.1229,1.01
5.397029,0.0076,0.9980,0.1283,1.01
5.430111,0.0046,0.9943,0.1121,1.00
5.452698,0.0078,0.9980,0.1148,1.00
5.462224,0.0103,1.0026,0.1195,1.01
5.479966,0.0071,0.9997,0.1300,1.01
5.513821,0.0051,0.9987,0.1295,1.01
5.530920,0.0059,0.9965,0.1180,1.00
5.548196,0.0088,0.9977,0.1126,1.00
5.569376,0.0039,0.9975,0.1182,1.00
5.580431,0.0015,0.9955,0.1219,1.00
5.613686,0.0010,0.9958,0.1273,1.00
5.631609,0.0049,1.0002,0.1207,1.01
5.647678,0.0054,1.0019,0.1175,1.01
5.668157,0.0029,0.9999,0.1187,1.01
5.681350,0.0022,0.9990,0.1204,1.01
5.713966,0.0020,0.9980,0.1226,1.01
5.731065,0.0039,0.9980,0.1180,1.00
5.747586,0.0054,0.9973,0.1160,1.00
5.770191,0.0032,0.9973,0.1180,1.00
5.781694,0.0039,0.9999,0.1224,1.01
5.814964,0.0037,0.9960,0.1224,1.00
5.831869,0.0056,0.9965,0.1202,1.00
5.853122,0.0020,0.9990,0.1209,1.01
5.864888,-0.0034,0.9977,0.1090,1.00
5.881884,0.0112,0.9980,0.1060,1.00
5.915391,0.0064,0.9982,0.1246,1.01
5.931854,-0.0078,0.9958,0.1116,1.00
5.952219,0.0061,0.9992,0.1197,1.01
5.965480,0.0061,1.0053,0.1309,1.01
5.982543,0.0000,1.0061,0.1202,1.01
6.019919,0.0086,0.9931,0.1204,1.00
6.032578,0.0100,0.9914,0.1241,1.00
