time,gFx,gFy,gFz,TgF
0.003423,-0.0107,0.9733,0.2162,1.00
0.013425,-0.0205,0.9716,0.2382,1.00
0.047408,0.0210,0.9824,0.2074,1.00
0.061735,0.0340,0.9799,0.2094,1.00
0.077888,0.0230,0.9760,0.2074,1.00
0.094928,0.0100,0.9772,0.2003,1.00
0.112139,0.0205,0.9758,0.1981,1.00
0.144496,0.0327,0.9953,0.1862,1.01
0.161586,0.0259,0.9907,0.2086,1.01
0.178537,0.0081,0.9670,0.2336,0.99
0.195150,0.0056,0.9606,0.2248,0.99
0.231065,0.0120,0.9758,0.1652,0.99
0.245253,0.0166,0.9938,0.1588,1.01
0.261746,0.0286,0.9948,0.1845,1.01
0.278661,0.0288,0.9838,0.2174,1.01
0.295897,0.0235,0.9750,0.2265,1.00
0.331190,-0.0765,0.9176,0.2030,0.94
0.345645,-0.1375,0.9086,0.1864,0.94
0.362366,-0.1891,0.9056,0.1945,0.95
0.379104,-0.1695,0.9315,0.2196,0.97
0.395272,-0.0975,1.0078,0.2543,1.04
0.432561,0.0213,1.0920,0.2289,1.12
0.445671,-0.0071,1.0605,0.2118,1.08
0.462300,-0.0056,1.0239,0.2536,1.05
0.479425,0.0154,0.9916,0.2800,1.03
0.496824,0.0127,0.9591,0.2489,0.99
0.529468,-0.0501,0.9474,0.2338,0.98
0.548864,-0.0454,0.9491,0.2641,0.99
0.563040,-0.0169,0.9413,0.2895,0.98
0.579572,0.0081,0.9376,0.2885,0.98
0.614059,-0.0464,0.9472,0.2790,0.99
0.631718,-0.1178,0.9391,0.2121,0.97
0.652656,-0.1043,0.9296,0.2255,0.96
0.666495,-0.0899,0.9347,0.2568,0.97
0.680369,-0.0735,0.9511,0.2983,1.00
0.713916,-0.0752,0.9819,0.2443,1.01
0.732036,-0.0894,0.9897,0.2380,1.02
0.760412,-0.0865,1.0246,0.2343,1.05
0.768723,-0.0811,1.0312,0.2416,1.06
0.781335,-0.0809,1.0486,0.2380,1.08
0.814146,-0.1175,1.1441,0.2201,1.17
0.831834,-0.1302,1.2113,0.1835,1.23
0.852987,-0.1588,1.3026,0.1571,1.32
0.865488,-0.1744,1.3112,0.1632,1.33
0.880941,-0.2062,1.2985,0.2121,1.33
0.914816,-0.2722,1.3850,0.1661,1.42
0.931195,-0.1969,1.4184,0.1219,1.44
0.951324,0.0230,1.3796,0.1217,1.39
0.964489,0.1876,1.2655,0.1400,1.29
0.981239,0.3076,1.0493,0.0894,1.10
1.015530,0.0831,0.7933,-0.0921,0.80
1.036211,-0.0674,0.8631,-0.0718,0.87
1.051209,-0.0880,1.0276,-0.0469,1.03
1.065839,-0.0406,1.1434,-0.0469,1.15
1.081755,0.0459,1.1482,-0.0613,1.15
1.116847,0.0882,0.9347,0.0366,0.94
1.132613,0.0515,0.9015,0.1043,0.91
1.170889,-0.0628,0.8707,0.1016,0.88
1.171110,-0.0628,0.8707,0.1016,0.88
1.188192,-0.0608,0.8314,0.0845,0.84
1.215164,0.0139,0.7737,0.0577,0.78
1.232377,0.0481,0.7459,-0.0020,0.75
1.253267,0.0423,0.7327,-0.0369,0.73
1.265480,0.0269,0.7454,-0.0161,0.75
1.299509,0.0840,0.8289,0.0408,0.83
1.316090,0.1087,0.8502,0.0039,0.86
1.336734,0.1070,0.8722,-0.0051,0.88
1.349878,0.0833,0.8817,-0.0015,0.89
1.366153,0.0396,0.9254,0.0020,0.93
1.400113,0.0870,1.0820,0.0542,1.09
1.417466,0.1717,1.1925,0.0447,1.21
1.433432,0.2235,1.3117,0.0308,1.33
1.454395,0.2455,1.4082,-0.0090,1.43
1.469407,0.2206,1.4055,-0.0132,1.42
1.499999,0.1417,1.4255,-0.0222,1.43
1.517025,0.1898,1.3933,-0.0733,1.41
1.534492,0.1234,1.3234,-0.1620,1.34
1.556189,-0.0892,1.1646,-0.1610,1.18
1.571794,-0.1871,1.0156,0.0061,1.03
1.600114,-0.1925,0.8426,-0.0601,0.87
1.618323,-0.1063,0.8942,-0.1998,0.92
1.633940,0.0029,0.9999,-0.2563,1.03
1.657193,0.0391,1.1028,-0.1994,1.12
1.667202,-0.0027,1.0659,-0.1578,1.08
1.701004,-0.0208,0.8407,0.0887,0.85
1.717985,-0.0418,0.7808,0.1248,0.79
1.737487,-0.0550,0.7417,0.0472,0.75
1.751740,-0.0410,0.7288,0.0105,0.73
1.768239,-0.0244,0.7112,0.0042,0.71
1.802089,-0.0335,0.7063,0.0147,0.71
1.818884,-0.0432,0.7327,-0.0012,0.73
1.839175,-0.0779,0.7774,-0.0151,0.78
1.850863,-0.0953,0.7979,-0.0042,0.80
1.885081,-0.0787,0.8683,0.0296,0.87
1.900935,-0.0513,0.8998,0.0293,0.90
1.918534,-0.0435,0.9394,0.0327,0.94
1.935215,-0.0674,0.9960,0.0078,1.00
1.954108,-0.1148,1.0852,-0.0173,1.09
1.985525,-0.0704,1.2315,0.0396,1.23
2.001146,-0.0154,1.2557,0.0958,1.26
2.018772,-0.0335,1.2425,0.1033,1.25
2.038515,-0.0633,1.2013,0.1080,1.21
2.051121,-0.0640,1.1619,0.1485,1.17
2.084976,-0.0628,1.3356,0.0406,1.34
2.102671,-0.0142,1.4456,-0.0740,1.45
2.119599,0.0232,1.5159,-0.1556,1.52
2.141260,0.1510,1.4165,-0.1998,1.44
2.151744,0.2458,1.3034,-0.1515,1.33
2.185368,0.1266,0.8560,-0.0012,0.87
2.203189,-0.0398,0.8324,-0.0948,0.84
2.221167,-0.1070,1.0126,-0.1402,1.03
2.236848,-0.1371,1.1866,-0.0889,1.20
2.258979,0.0156,1.1270,0.0371,1.13
2.274121,0.0894,1.0183,0.0818,1.03
2.303581,0.1498,0.8470,0.0938,0.87
2.319726,0.0821,0.7928,0.1200,0.81
2.342169,-0.0662,0.7007,0.0858,0.71
2.359258,-0.1011,0.6308,0.0530,0.64
2.387230,-0.1060,0.5646,0.0354,0.58
2.404282,-0.0767,0.5890,0.0660,0.60
2.419920,-0.0032,0.6227,0.0755,0.63
2.441476,0.1380,0.6831,0.0633,0.70
2.461893,0.1925,0.7999,0.0296,0.82
2.490517,0.2194,1.0043,0.0589,1.03
2.502877,0.1774,1.0745,0.0843,1.09
2.521366,0.0850,1.1597,0.0880,1.17
2.538661,0.0848,1.2032,0.0498,1.21
2.576754,0.2597,1.2330,-0.0191,1.26
2.588336,0.2494,1.2919,0.0432,1.32
2.603203,0.1544,1.3151,0.1302,1.33
2.620555,0.0540,1.2215,0.1969,1.24
2.668248,0.1109,1.2704,-0.0770,1.28
2.668464,0.1109,1.2704,-0.0770,1.28
2.689975,0.2516,1.3640,-0.2262,1.41
2.705961,0.1578,1.2516,-0.3459,1.31
2.722084,-0.1036,1.1348,-0.3862,1.20
2.755802,-0.4121,0.9547,-0.1038,1.05
2.770057,-0.1805,0.9604,0.1583,0.99
2.786968,0.0574,0.9921,0.1998,1.01
2.808007,0.1451,1.0188,-0.0440,1.03
2.840254,0.1319,0.9081,-0.0750,0.92
2.856144,0.0232,0.8724,0.0335,0.87
2.870852,-0.0476,0.8560,0.1524,0.87
2.888978,-0.0904,0.8255,0.1857,0.85
2.905098,-0.0760,0.7879,0.1041,0.80
2.937849,-0.0103,0.7305,0.0660,0.73
2.958155,-0.0056,0.7058,0.0950,0.71
2.973226,-0.0142,0.6948,0.0625,0.70
2.988684,-0.0354,0.6853,0.0169,0.69
3.005001,-0.0743,0.6987,0.0191,0.70
3.039093,-0.0181,0.8162,0.1092,0.82
3.060802,0.0276,0.8966,0.0555,0.90
3.076641,0.0247,0.9501,0.0506,0.95
3.088933,-0.0086,0.9948,0.0660,1.00
3.105894,-0.0533,1.0588,0.0738,1.06
3.139314,-0.0762,1.1695,0.0616,1.17
3.160568,-0.0618,1.2472,0.1097,1.25
3.174417,-0.0374,1.2787,0.1480,1.29
3.188624,-0.0193,1.2855,0.1498,1.29
