time,gFx,gFy,gFz,TgF
0.003737,0.0437,0.9968,0.1615,1.01
0.012051,0.0359,0.9926,0.1710,1.01
0.035978,0.0291,0.9772,0.1867,1.00
0.061188,0.0159,0.9780,0.1673,0.99
0.077341,0.0408,0.9846,0.1739,1.00
0.094215,0.0696,0.9875,0.2038,1.01
0.110297,0.0540,0.9824,0.1886,1.00
0.130342,0.0213,0.9904,0.1517,1.00
0.160938,0.0235,0.9975,0.1959,1.02
0.177382,0.0330,0.9897,0.1881,1.01
0.194581,0.0320,0.9890,0.1583,1.00
0.210992,0.0454,0.9750,0.1654,0.99
0.230870,0.0484,0.9726,0.1524,0.99
0.261086,0.0340,0.9995,0.1669,1.01
0.278153,0.0374,1.0012,0.1859,1.02
0.294717,0.0479,0.9904,0.1871,1.01
0.314224,0.0523,0.9777,0.1915,1.00
0.328281,0.0474,0.9802,0.1832,1.00
0.361378,0.0303,0.9863,0.1896,1.00
0.378877,0.0244,0.9836,0.1945,1.00
0.395132,0.0244,0.9819,0.1864,1.00
0.414867,0.0342,0.9701,0.1901,0.99
0.428921,0.0515,0.9675,0.1859,0.99
0.461547,0.0533,0.9804,0.2035,1.00
0.478534,0.0501,0.9841,0.2118,1.01
0.495505,0.0472,0.9831,0.2067,1.01
0.515164,0.0413,0.9814,0.1928,1.00
0.545288,0.0342,0.9736,0.2101,1.00
0.563372,0.0303,0.9762,0.1950,1.00
0.579211,0.0183,0.9831,0.1669,1.00
0.596241,0.0200,0.9863,0.1673,1.00
0.624658,0.0242,0.9953,0.1632,1.01
0.633707,0.0235,1.0043,0.1522,1.02
0.663489,0.0222,1.0070,0.1649,1.02
0.680897,0.0176,0.9960,0.1490,1.01
0.696938,0.0095,0.9980,0.1241,1.01
0.713759,0.0095,1.0100,0.1241,1.02
0.735951,0.0342,1.0053,0.1739,1.02
0.762475,0.0335,0.9963,0.1287,1.01
0.779182,0.0325,0.9831,0.1317,0.99
0.798117,0.0296,0.9836,0.1297,0.99
0.816098,0.0325,1.0075,0.1432,1.02
0.846587,0.0359,1.0124,0.1522,1.02
0.862992,0.0283,1.0070,0.1505,1.02
0.880251,0.0217,0.9946,0.1454,1.01
0.897025,0.0198,0.9890,0.1424,1.00
0.920277,0.0237,0.9880,0.1515,1.00
0.947743,0.0344,0.9951,0.1554,1.01
0.965204,0.0325,0.9980,0.1524,1.01
0.982480,0.0283,0.9953,0.1520,1.01
0.997238,0.0257,0.9926,0.1424,1.00
1.018999,0.0191,0.9938,0.1424,1.00
1.047206,0.0125,0.9821,0.1610,1.00
1.065210,0.0129,0.9811,0.1625,0.99
1.081624,0.0054,0.9973,0.1573,1.01
1.097703,0.0078,1.0146,0.1490,1.03
1.121890,0.0154,0.9987,0.1715,1.01
1.147827,0.0276,0.9697,0.1783,0.99
1.165696,0.0401,0.9738,0.1630,0.99
1.182019,0.0415,0.9938,0.1336,1.00
1.199452,0.0364,1.0112,0.1126,1.02
1.236148,0.0235,0.9821,0.1637,1.00
1.251274,0.0012,0.9848,0.1476,1.00
1.265617,-0.0064,0.9958,0.1410,1.01
1.298625,0.0117,0.9882,0.1906,1.01
1.316736,0.0149,0.9836,0.1561,1.00
1.337038,0.0064,0.9887,0.1664,1.00
1.351103,0.0054,0.9797,0.1625,0.99
1.365674,0.0020,0.9838,0.1630,1.00
1.399661,0.0188,0.9924,0.1652,1.01
1.416301,0.0215,0.9892,0.1573,1.00
1.437287,0.0257,0.9904,0.1622,1.00
1.451573,0.0247,0.9897,0.1622,1.00
1.465835,0.0288,0.9899,0.1590,1.00
1.500208,0.0269,0.9955,0.1649,1.01
1.517193,0.0232,0.9943,0.1532,1.01
1.539480,0.0215,0.9963,0.1434,1.01
1.553592,0.0164,0.9977,0.1375,1.01
1.567204,0.0134,0.9977,0.1351,1.01
1.600123,0.0042,0.9953,0.1527,1.01
1.617553,0.0010,0.9975,0.1446,1.01
1.639391,0.0039,1.0002,0.1339,1.01
1.651328,0.0054,0.9990,0.1319,1.01
1.684497,0.0051,0.9907,0.1466,1.00
1.699758,0.0020,0.9904,0.1512,1.00
1.717617,0.0073,0.9872,0.1593,1.00
1.739526,0.0083,0.9875,0.1532,1.00
1.754412,0.0173,0.9933,0.1544,1.01
1.768273,0.0283,0.9933,0.1573,1.01
1.801481,0.0134,0.9804,0.1649,0.99
1.818964,0.0086,0.9902,0.1495,1.00
1.839567,0.0110,0.9990,0.1527,1.01
1.852262,0.0169,0.9999,0.1749,1.02
1.883719,0.0208,0.9916,0.1344,1.00
1.902390,0.0176,0.9914,0.1502,1.00
1.917534,0.0120,0.9855,0.1385,1.00
1.940827,0.0100,0.9968,0.1397,1.01
1.952899,0.0095,0.9990,0.1483,1.01
1.985448,0.0115,0.9948,0.1512,1.01
2.001505,0.0054,0.9953,0.1471,1.01
2.017956,0.0024,0.9941,0.1378,1.00
2.041164,0.0107,0.9938,0.1429,1.00
2.052059,0.0159,0.9929,0.1600,1.01
2.085527,0.0161,0.9946,0.1608,1.01
2.102427,0.0073,0.9958,0.1454,1.01
2.118947,0.0161,0.9912,0.1429,1.00
