time,gFx,gFy,gFz,TgF
0.010824,0.0315,1.0366,0.0322,1.04
0.030561,0.0386,1.0058,0.1341,1.02
0.044608,0.0396,0.9811,0.1886,1.00
0.064257,0.0469,0.9775,0.1781,0.99
0.094272,0.0450,1.0004,0.1336,1.01
0.110807,0.0369,1.0007,0.1261,1.01
0.128028,0.0379,0.9936,0.1427,1.00
0.144532,0.0408,0.9858,0.1532,1.00
0.164177,0.0379,0.9953,0.1454,1.01
0.194698,0.0308,0.9951,0.1309,1.00
0.211568,0.0298,0.9941,0.1397,1.00
0.228235,0.0359,0.9924,0.1432,1.00
0.244940,0.0418,0.9924,0.1461,1.00
0.264663,0.0420,0.9885,0.1434,1.00
0.295109,0.0335,0.9955,0.1356,1.01
0.312191,0.0296,0.9963,0.1329,1.01
0.328800,0.0318,0.9907,0.1302,1.00
0.345639,0.0530,0.9863,0.1383,1.00
0.381562,0.0481,0.9892,0.1444,1.00
0.395107,0.0261,1.0017,0.1405,1.01
0.412126,0.0193,0.9936,0.1209,1.00
0.428785,0.0203,0.9821,0.1380,0.99
0.445891,0.0371,0.9770,0.1747,0.99
0.482133,0.0376,0.9990,0.1302,1.01
0.501735,0.0296,1.0048,0.1410,1.02
0.512357,0.0310,0.9955,0.1666,1.01
0.528681,0.0447,0.9868,0.1815,1.00
0.546465,0.0403,1.0002,0.1625,1.01
0.584185,0.0288,0.9902,0.1395,1.00
0.602107,0.0235,1.0004,0.1483,1.01
0.612848,0.0300,0.9987,0.1537,1.01
0.629385,0.0408,0.9885,0.1566,1.00
0.666857,0.0476,0.9863,0.1625,1.00
0.682139,0.0572,0.9880,0.1156,1.00
0.696627,0.0513,0.9870,0.0596,0.99
0.714286,0.0501,0.9709,0.0056,0.97
0.730637,0.0540,0.9596,0.0261,0.96
0.763798,0.1136,0.9205,0.1244,0.94
0.784886,0.1258,0.9196,0.1114,0.93
0.801795,0.0992,0.9484,0.0611,0.96
0.814302,0.0774,0.9887,0.0530,0.99
0.831099,0.0997,1.0537,0.1185,1.07
0.869629,0.2250,1.0840,0.2077,1.13
0.881441,0.2165,1.0754,0.0919,1.10
0.898328,0.0726,1.0205,-0.1222,1.03
0.914983,-0.0034,0.9679,-0.1419,0.98
0.931746,0.0200,0.9675,0.1053,0.97
0.968695,0.1060,1.0681,0.1766,1.09
0.984389,0.0752,1.0530,0.0051,1.06
0.997524,0.0401,1.0178,-0.0071,1.02
1.015148,0.0474,0.9765,0.1251,0.99
1.048619,0.1673,0.9738,0.1686,1.00
1.066073,0.1378,0.9809,0.0572,0.99
1.087760,0.1009,0.9821,0.0257,0.99
1.102648,0.1097,0.9826,0.0823,0.99
1.115675,0.1295,0.9865,0.1610,1.01
1.149167,0.1014,1.0048,0.0694,1.01
1.165376,0.1019,0.9946,0.0831,1.00
1.188271,0.1046,0.9660,0.1073,0.98
1.200151,0.1068,0.9701,0.1278,0.98
1.215166,0.1473,0.9738,0.1422,1.00
1.248836,0.0894,0.9963,0.0784,1.00
1.269451,0.1197,1.0048,0.1319,1.02
1.282784,0.1688,0.9789,0.1744,1.01
1.298956,0.1964,0.9096,0.2125,0.95
1.315902,0.2438,0.9047,0.2204,0.96
1.349421,0.1830,1.0439,-0.0723,1.06
1.371834,0.0677,1.0613,-0.1862,1.08
1.383839,0.0195,1.0427,-0.0677,1.05
1.399416,0.0213,1.0029,0.1033,1.01
1.417324,0.0757,0.9638,0.2494,1.00
1.449947,0.1886,1.0168,0.0916,1.04
1.472678,0.1515,0.9987,0.0105,1.01
1.484380,0.1405,0.9860,0.0943,1.00
1.499745,0.1339,0.9697,0.2209,1.00
1.532789,0.1981,1.0549,0.1297,1.08
1.550950,0.1879,1.1614,-0.0249,1.18
1.568251,0.1661,1.2235,-0.1468,1.24
1.589639,0.1449,1.1981,-0.0090,1.21
1.601619,0.1637,1.1521,0.1779,1.18
1.633748,0.3274,1.2484,0.0288,1.29
1.651425,0.3369,1.3974,-0.2157,1.45
1.667371,0.1708,1.3999,-0.2719,1.44
1.690544,0.0039,1.2054,0.1060,1.21
1.703758,0.0330,1.0962,0.2673,1.13
1.733691,0.0689,0.9181,0.0645,0.92
1.751108,0.0508,0.9225,-0.1964,0.94
1.773441,0.0818,1.0295,-0.3046,1.08
1.783338,0.0882,1.1150,-0.3384,1.17
1.801197,0.0848,1.1810,-0.3525,1.24
1.835112,0.0923,1.0266,-0.0662,1.03
1.856568,0.0264,0.9381,0.0193,0.94
1.869383,0.0237,0.9232,-0.0208,0.92
1.889602,0.0650,0.9330,-0.0858,0.94
1.902851,0.0689,0.9205,-0.1090,0.93
1.934812,0.0308,0.8724,-0.0308,0.87
1.950885,-0.0005,0.8700,-0.0237,0.87
1.973902,0.0012,0.8868,-0.0264,0.89
1.985297,0.0213,0.8890,-0.0403,0.89
2.002003,0.0467,0.8839,-0.0442,0.89
2.035730,-0.0017,0.8753,0.0042,0.88
2.052381,-0.0213,0.9105,-0.0215,0.91
2.072163,-0.0054,0.9403,-0.0823,0.94
2.093256,-0.0098,0.9142,-0.0117,0.91
2.118568,-0.0332,0.8756,0.1915,0.90
2.134979,-0.0518,0.8866,0.1688,0.90
2.152815,-0.0452,0.9198,0.0674,0.92
2.168925,-0.0173,0.9474,-0.0042,0.95
2.189129,0.0002,0.9472,0.0354,0.95
2.219418,0.0159,0.9088,0.1378,0.92
2.237609,0.0403,0.9108,0.1173,0.92
2.253441,0.0550,0.9323,0.0762,0.94
2.269739,0.0142,0.9445,0.0496,0.95
2.291031,0.0252,0.9638,0.1222,0.97
2.319071,0.0300,0.9736,0.1600,0.99
2.335711,-0.0183,1.0139,0.0393,1.01
2.353062,-0.0457,1.0432,-0.0034,1.04
2.382322,-0.0589,1.0266,0.0276,1.03
2.392943,-0.0169,1.0163,0.2316,1.04
2.420128,-0.0093,1.0916,0.3051,1.13
2.436763,-0.0129,1.1575,0.0770,1.16
2.453866,-0.0120,1.2797,-0.0491,1.28
2.474765,-0.0239,1.4458,0.0081,1.45
2.503641,0.0107,1.3740,-0.0076,1.37
2.521138,0.0513,1.3772,-0.0239,1.38
2.537750,0.0684,1.3583,-0.0652,1.36
2.554088,0.0921,1.2135,-0.0051,1.22
2.576999,0.1138,0.9330,0.0435,0.94
2.603656,0.0669,0.8499,-0.1107,0.86
2.621205,0.0322,1.0073,-0.2077,1.03
2.637366,0.0127,1.1270,-0.2653,1.16
2.653985,-0.0393,1.1302,-0.2897,1.17
2.676998,-0.0029,0.9924,-0.1639,1.01
2.703599,0.0147,0.9096,0.0200,0.91
2.723010,0.0010,0.8973,0.0120,0.90
2.737494,-0.0320,0.9032,-0.0254,0.90
2.755102,-0.0545,0.8714,-0.0359,0.87
2.793559,0.0086,0.7830,0.1031,0.79
2.805107,0.0547,0.7791,0.1004,0.79
2.821032,0.0980,0.8082,0.0374,0.81
2.837848,0.1065,0.8370,-0.0147,0.84
2.855614,0.0980,0.8702,-0.0042,0.88
2.892460,0.0882,0.8604,0.0977,0.87
2.906349,0.0611,0.8670,0.0335,0.87
2.921122,0.0559,0.8788,0.0017,0.88
2.938864,0.0662,0.9066,-0.0049,0.91
2.955932,0.0814,0.9328,0.0691,0.94
2.993631,0.0779,0.9640,0.1537,0.98
3.010299,0.0914,0.9745,0.0748,0.98
3.022137,0.1024,0.9841,0.0584,0.99
3.039044,0.1190,0.9933,0.1165,1.01
3.078241,0.1593,1.0092,0.0125,1.02
3.078785,0.1593,1.0092,0.0125,1.02
3.105607,0.1329,1.0464,-0.0779,1.06
3.122403,0.0992,1.0002,0.1576,1.02
3.140085,0.1219,0.9904,0.4065,1.08
3.185529,0.1586,1.2677,-0.1053,1.28
3.195156,0.1857,1.3053,-0.1688,1.33
3.205836,0.1871,1.3583,-0.1283,1.38
3.224097,0.1693,1.4214,0.0071,1.43
3.239117,0.1246,1.3730,-0.0542,1.38
3.278490,0.0718,1.2164,-0.3728,1.27
3.292112,0.0366,1.1187,-0.3042,1.16
3.306060,0.0518,0.9784,-0.0467,0.98
3.325291,0.0928,0.8008,0.1459,0.82
3.339172,0.0618,0.7923,0.0386,0.80
3.373163,-0.0445,1.1016,-0.3178,1.15
3.393085,-0.0249,1.1441,-0.2504,1.17
3.406383,-0.0200,1.1072,-0.1371,1.12
3.423110,-0.0134,1.0283,0.0139,1.03
3.440877,0.0103,0.9604,0.1004,0.97
3.473117,0.0388,0.9003,0.0496,0.90
3.492676,0.0388,0.8739,0.0366,0.88
3.506767,0.0261,0.8634,0.0064,0.86
3.523310,0.0259,0.8602,0.0056,0.86
3.557252,0.0542,0.8343,0.0491,0.84
3.573899,0.0552,0.8165,0.0679,0.82
3.595728,0.0247,0.8148,0.0706,0.82
3.610025,0.0210,0.8272,0.0535,0.83
3.624072,0.0215,0.8451,0.0674,0.85
3.657569,-0.0420,0.9037,0.0156,0.90
3.675334,-0.0577,0.9130,0.0291,0.92
3.697012,-0.0457,0.9193,0.1048,0.93
3.712014,-0.0288,0.9269,0.1309,0.94
3.724152,-0.0134,0.9457,0.1222,0.95
3.757729,-0.0992,1.0569,-0.0435,1.06
3.775628,-0.1263,1.0752,-0.0513,1.08
3.796386,-0.0945,1.0017,0.1393,1.02
3.810725,0.0259,0.9665,0.2995,1.01
3.824898,0.0845,1.0046,0.2489,1.04
3.858220,-0.0125,1.1543,-0.0621,1.16
3.876069,-0.0860,1.1849,-0.0743,1.19
3.895276,-0.1048,1.1758,0.2966,1.22
3.907636,-0.0875,1.2274,0.4168,1.30
3.926028,-0.0401,1.4636,0.2240,1.48
3.961456,-0.3340,1.4336,-0.3139,1.51
3.975812,-0.2402,1.2272,-0.3039,1.29
3.999161,0.1424,0.9870,0.3117,1.04
4.011120,0.1908,0.8705,0.3413,0.95
4.041779,0.1129,0.8543,-0.1454,0.87
4.060476,0.0474,1.0327,-0.2563,1.07
4.076050,0.0046,1.1341,-0.2531,1.16
4.097749,-0.0420,1.1321,-0.1576,1.14
4.115544,-0.0630,0.9955,-0.1041,1.00
4.143049,-0.0347,0.8475,-0.0789,0.85
4.160470,0.0452,0.8179,-0.0112,0.82
4.176044,0.0816,0.8033,-0.0027,0.81
4.199375,0.0503,0.7991,-0.0344,0.80
4.210445,0.0217,0.8106,-0.0564,0.81
4.244365,0.0259,0.8133,0.0464,0.82
4.259859,0.0501,0.8028,0.1002,0.81
4.281357,0.1070,0.8402,0.1011,0.85
4.295110,0.1041,0.8829,0.0569,0.89
4.309758,0.0926,0.9096,0.0232,0.91
4.344028,0.0894,0.9191,0.0909,0.93
4.360478,0.0926,0.9059,0.1419,0.92
4.383449,0.0708,0.9061,0.1351,0.92
4.398595,0.0774,0.9298,0.1156,0.94
4.410248,0.0704,0.9567,0.1058,0.97
4.443935,0.0667,0.9750,0.1207,0.98
4.461527,0.0640,0.9567,0.1649,0.97
4.478397,0.0901,0.9745,0.1393,0.99
4.499053,0.0938,0.9836,0.1033,0.99
4.515170,0.0652,0.9806,0.0970,0.99
4.543831,0.0215,1.0547,-0.0064,1.05
4.561216,-0.0144,1.1375,0.0210,1.14
4.577852,0.0007,1.1783,0.1200,1.18
4.599830,0.1512,1.1502,0.2331,1.18
4.614980,0.2353,1.1724,0.2233,1.22
4.644187,0.0904,1.3569,0.1231,1.37
4.661977,0.0579,1.4439,-0.0276,1.45
4.684452,0.0591,1.3884,-0.1612,1.40
4.696593,0.0811,1.3398,-0.2526,1.37
4.728104,-0.1319,1.0041,-0.0867,1.02
4.745906,-0.1779,0.8519,0.0911,0.88
4.762168,-0.1087,0.9049,-0.0403,0.91
4.782633,0.0344,1.0928,-0.2397,1.12
4.799422,0.1129,1.1746,-0.1849,1.19
4.827556,-0.0423,1.0415,0.0235,1.04
4.844996,-0.0611,0.9413,0.0945,0.95
4.861434,-0.0279,0.9096,0.0875,0.91
4.881701,-0.0068,0.8609,-0.0159,0.86
4.895047,0.0144,0.8346,-0.0366,0.84
4.928335,0.0799,0.7679,0.0320,0.77
4.945611,0.0755,0.7371,0.0384,0.74
4.963125,0.0643,0.7439,0.0432,0.75
4.979771,0.0442,0.7798,0.0408,0.78
5.002727,0.0247,0.8104,0.0042,0.81
5.029468,-0.0046,0.8587,0.0330,0.86
5.045995,-0.0628,0.8868,0.0567,0.89
5.063158,-0.0963,0.9059,0.0667,0.91
5.081161,-0.1300,0.9384,0.0410,0.95
5.099728,-0.1368,0.9467,0.0237,0.96
5.129928,-0.1222,0.9596,0.0901,0.97
5.146441,-0.1327,0.9855,0.1395,1.00
5.163046,-0.1029,1.0251,0.1627,1.04
5.180148,-0.0799,1.0469,0.1043,1.06
5.201519,-0.1182,1.0874,-0.0665,1.10
5.230094,-0.1016,1.1040,0.2304,1.13
5.247876,-0.0613,1.1683,0.3266,1.21
5.264441,-0.0366,1.3026,0.2113,1.32
5.279965,-0.0232,1.4500,0.1234,1.46
5.300816,-0.0809,1.6706,-0.1153,1.68
5.329907,-0.1077,1.6825,-0.4444,1.74
5.347443,-0.1197,1.3495,-0.3276,1.39
5.364246,0.0005,1.0300,-0.1041,1.04
5.386883,0.1564,0.6821,0.0559,0.70
5.413773,-0.0171,0.7903,-0.0972,0.80
5.431054,-0.1449,0.9802,-0.2868,1.03
5.447381,-0.1353,0.9806,-0.3313,1.04
5.463964,-0.0726,0.8563,-0.2125,0.89
5.493187,-0.0467,0.7251,0.0171,0.73
5.505645,-0.0513,0.7251,0.0281,0.73
5.531278,0.0010,0.8433,-0.1507,0.86
5.547715,0.0259,0.8973,-0.1805,0.92
5.565388,0.0352,0.8421,-0.0706,0.85
5.603854,0.0892,0.7605,0.1356,0.78
5.618835,0.1266,0.7972,0.0428,0.81
5.630983,0.1361,0.8260,-0.0049,0.84
5.648177,0.1055,0.8560,-0.0156,0.86
5.665339,0.0860,0.8744,-0.0090,0.88
5.704396,0.0457,0.9491,-0.0557,0.95
5.717785,0.0704,0.9618,-0.0735,0.97
5.731945,0.0555,0.9679,-0.0633,0.97
5.747967,0.0621,0.9662,-0.0132,0.97
5.765367,0.1036,0.9472,0.0982,0.96
5.786365,0.1329,0.9540,0.0867,0.97
5.815649,0.1285,0.9828,-0.0205,0.99
5.831721,0.1324,0.9946,-0.0391,1.00
5.850383,0.1163,1.0112,0.1307,1.03
5.866248,0.0987,1.0080,0.1747,1.03
5.887965,0.1273,1.0161,0.0068,1.02
5.915495,0.0662,1.0662,-0.0325,1.07
5.932435,0.0024,1.1057,0.1116,1.11
5.949785,0.0015,1.1172,0.1542,1.13
5.988802,0.0134,1.6190,-0.1053,1.62
5.989447,0.0134,1.6190,-0.1053,1.62
6.015672,0.1634,1.8765,-0.6990,2.01
6.032513,0.1449,1.6588,-0.5289,1.75
6.050706,0.1498,1.2633,-0.0928,1.28
6.089498,-0.0095,0.7605,-0.0616,0.76
6.090473,-0.0024,0.7581,-0.0733,0.76
6.116421,0.1165,0.9030,-0.2011,0.93
6.133732,0.0997,1.0813,-0.1915,1.10
6.149804,0.0110,1.0698,-0.2519,1.10
6.182369,-0.0757,0.8553,-0.0767,0.86
